,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,salary,BSR Off.,BSR Def.,BSR Total,OOR Off.,OOR Def.,OOR Total,OVR Off.,OVR Def.,OVR total,WAR,Tm18,G18,GS18,MP18,FG18,FGA18,FG%18,3P18,3PA18,3P%18,2P18,2PA18,2P%18,FT18,FTA18,FT%18,ORB18,DRB18,TRB18,AST18,STL18,BLK18,TOV18,PF18,PTS18,ORtg18,DRtg18,PER18,TS%18,3PAr18,FTr18,ORB%18,DRB%18,TRB%18,AST%18,STL%18,BLK%18,TOV%18,USG%18,OWS18,DWS18,WS18,WS/4818,OBPM18,DBPM18,BPM18,VORP18,Games1818,FB18,PAINTPTS18,TO_PTS18,2ND_PTS18,Q1PTS18,Q2PTS18,Q3PTS18,Q4PTS18,PPP18,>8ft%18,8-16ft%18,16-24ft%18,24+%18,BCS%18,>8FTU18,8-16FTU18,16-24FTU18,24+U18,BCU18,AVGDISTA18,AVGDISTM18,AVGDISTF18,AFGM18,JS18,LU18,DUN18,TIPIN18,JS%18,Layup%1818,DUN%18,2PT_m18,3PT_m18,FT_m18,AB_3U18,MRU18,paint_nonra18,ra_usage18,RC_318,LC_318,backcourt_usage18,AB3%18,MR%18,paint_nonra%18,RA%18,RC3%18,LC3%18,BC%18,Games18,FB,PAINTPTS,TO_PTS,2ND_PTS,Q1PTS,Q2PTS,Q3PTS,Q4PTS,PPP,>8ft%,8-16ft%,16-24ft%,24+%,BCS%,>8FTU,8-16FTU,16-24FTU,24+U,BCU,AVGDISTA,AVGDISTM,AVGDISTF,AFGM,JS,LU,DUN,TIPIN,JS%,Layup%18,DUN%,2PT_m,3PT_m,FT_m,AB_3U,MRU,paint_nonra,ra_usage,RC_3,LC_3,backcourt_usage,AB3%,MR%,paint_nonra%,RA%,RC3%,LC3%,BC%,url_list, , .1,Unnamed: 0,Team,Minutes
197,Nicolas Batum,SF,31.0,CHO,8.0,0.0,185.0,2.9,7.0,0.40700000000000003,1.8,5.5,0.33299999999999996,1.0,1.6,0.667,1.3,1.3,1.0,1.8,8.1,9.9,8.1,1.3,1.3,3.4,4.2,8.9,111.0,112.0,10.8,0.5820000000000001,0.778,0.185,4.0,19.5,11.4,22.5,1.3,2.4,30.8,9.8,0.1,0.1,0.3,0.067,-1.8,0.9,-0.9,0.1,"$25,565,217",-0.8,-0.2,-0.9,4.1,3.0,7.0,0.1,0.4,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/batumni01.html,0.0,0.0,397.0,Hornets,185.0
198,Aron Baynes,C,33.0,PHO,12.0,11.0,288.0,10.4,18.5,0.561,3.7,8.4,0.442,6.6,10.1,0.6609999999999999,3.7,5.2,0.7190000000000001,2.9,7.9,10.9,6.0,0.6,1.5,2.1,7.6,28.2,131.0,109.0,22.3,0.679,0.456,0.281,6.8,19.1,12.9,20.6,0.6,2.7,9.2,20.8,1.1,0.3,1.4,0.23199999999999998,5.9,0.4,6.3,0.6,"$5,453,280",6.0,0.8,6.7,8.5,2.3,10.8,6.7,1.1,7.8,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/baynear01.html,0.0,0.0,97.0,Suns,288.0
199,Kent Bazemore,SF,30.0,POR,19.0,2.0,433.0,5.1,15.2,0.33299999999999996,2.4,7.2,0.32799999999999996,2.7,8.0,0.33799999999999997,2.8,3.7,0.765,0.9,8.2,9.1,4.0,1.7,1.5,3.0,6.3,15.3,91.0,109.0,8.3,0.455,0.475,0.24100000000000002,1.9,17.6,9.8,11.3,1.7,2.7,15.2,17.7,-0.4,0.4,0.0,0.001,-3.5,1.2,-2.2,0.0,"$19,269,662",-2.5,1.9,-0.6,-7.7,-0.9,-8.6,-3.6,1.5,-2.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bazemke01.html,0.0,0.0,213.0,Trail Blazers,433.0
200,Darius Bazley,PF,19.0,OKC,17.0,0.0,295.0,4.7,10.9,0.433,2.1,5.7,0.371,2.6,5.2,0.5,1.3,2.3,0.5710000000000001,1.1,9.3,10.5,1.5,1.0,1.1,2.3,2.6,12.9,96.0,108.0,8.7,0.54,0.522,0.209,2.6,20.6,11.8,4.4,1.0,1.9,16.1,13.0,-0.1,0.3,0.2,0.036000000000000004,-3.8,0.4,-3.4,-0.1,"$2,284,800",-4.4,2.0,-2.4,-7.6,9.0,1.4,-5.2,3.4,-1.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bazleda01.html,0.0,0.0,181.0,Thunder,295.0
201,Bradley Beal,SG,26.0,WAS,16.0,16.0,592.0,12.8,26.9,0.47600000000000003,3.6,10.3,0.353,9.2,16.6,0.551,6.7,8.1,0.8190000000000001,1.2,4.3,5.4,8.7,1.2,0.3,4.0,3.2,35.9,116.0,118.0,22.6,0.589,0.38299999999999995,0.303,2.7,10.4,6.5,28.3,1.2,0.6,11.7,30.8,1.7,-0.1,1.7,0.134,5.2,-3.2,2.0,0.6,"$27,093,019",6.3,-3.9,2.4,3.8,-4.3,-0.5,6.1,-4.1,2.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bealbr01.html,0.0,0.0,381.0,Wizards,592.0
202,Malik Beasley,SG,23.0,DEN,12.0,0.0,183.0,7.2,18.7,0.386,4.0,9.3,0.429,3.2,9.3,0.34299999999999997,1.3,1.3,1.0,1.1,4.0,5.1,3.2,1.9,0.5,4.0,4.3,19.8,91.0,104.0,8.4,0.512,0.5,0.071,2.3,8.7,5.5,9.5,1.9,1.0,17.2,20.3,-0.2,0.3,0.1,0.023,-3.2,-0.2,-3.4,-0.1,"$2,731,714",-3.4,0.3,-3.1,-2.8,-8.5,-11.2,-3.5,-1.4,-4.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/beaslma01.html,0.0,0.0,25.0,Nuggets,183.0
203,Marco Belinelli,SG,33.0,SAS,18.0,0.0,293.0,5.2,18.0,0.28800000000000003,2.6,8.8,0.29600000000000004,2.6,9.2,0.281,1.6,2.6,0.625,0.2,4.1,4.2,4.5,0.8,0.0,1.5,2.3,14.6,85.0,118.0,4.6,0.381,0.486,0.14400000000000002,0.4,9.3,4.7,12.4,0.8,0.0,7.1,18.3,-0.5,0.0,-0.5,-0.078,-4.4,-3.9,-8.3,-0.5,"$5,846,154",-3.3,-4.2,-7.4,4.1,3.2,7.3,-2.1,-3.0,-5.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/belinma01.html,0.0,0.0,163.0,Spurs,293.0
204,Jordan Bell,C,25.0,MIN,9.0,0.0,74.0,6.8,11.8,0.579,0.0,1.9,0.0,6.8,9.9,0.688,4.3,6.8,0.636,5.6,14.3,19.9,3.7,0.0,1.9,7.5,3.7,18.0,95.0,106.0,13.3,0.608,0.158,0.579,12.4,31.4,22.0,11.8,0.0,3.2,33.5,19.7,0.0,0.1,0.0,0.031,-5.8,1.1,-4.7,0.0,"$1,620,564",-5.5,-0.2,-5.7,-8.3,-1.7,-10.0,-6.3,-0.5,-6.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/belljo01.html,0.0,0.0,119.0,Timberwolves,74.0
205,DeAndre' Bembry,SG,25.0,ATL,18.0,2.0,454.0,6.0,10.9,0.547,0.8,2.2,0.381,5.1,8.7,0.588,1.4,3.3,0.43799999999999994,1.7,5.9,7.6,5.5,2.9,0.7,3.1,4.1,14.2,106.0,112.0,12.9,0.575,0.198,0.302,4.1,13.9,9.0,16.7,2.9,1.4,20.0,13.6,0.2,0.3,0.5,0.055,-1.0,0.8,-0.2,0.2,"$2,603,982",-0.9,0.4,-0.5,-8.2,3.1,-5.1,-2.3,1.0,-1.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bembrde01.html,0.0,0.0,469.0,Hawks,454.0
206,Dragan Bender,SF,22.0,MIL,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,22.6,22.6,22.6,0.0,47.0,80.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,43.4,100.0,20.4,0.0,0.0,0.0,-0.215,-28.5,11.2,-17.3,0.0,"$1,678,854",-11.8,17.1,5.4,11.3,-16.5,-5.2,-8.2,11.7,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bendedr01.html,0.0,0.0,259.0,Bucks,2.0
207,Patrick Beverley,PG,31.0,LAC,17.0,17.0,507.0,4.3,11.8,0.36700000000000005,1.8,6.8,0.27,2.5,5.0,0.5,1.0,1.8,0.579,2.0,8.0,10.1,5.4,2.3,1.1,2.5,6.2,11.6,99.0,102.0,9.6,0.45799999999999996,0.578,0.14800000000000002,4.5,17.3,11.0,15.0,2.3,2.1,16.5,13.2,0.0,0.9,0.9,0.083,-1.2,3.7,2.5,0.6,"$12,345,679",-2.1,3.7,1.5,-0.3,4.7,4.4,-1.9,4.0,2.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/beverpa01.html,0.0,0.0,48.0,Clippers,507.0
208,Khem Birch,C,27.0,ORL,8.0,3.0,145.0,4.4,8.5,0.52,0.0,0.3,0.0,4.4,8.1,0.542,2.7,5.8,0.47100000000000003,3.7,6.1,9.8,0.7,0.7,0.3,1.0,5.8,11.5,111.0,110.0,8.3,0.523,0.04,0.68,7.7,13.8,10.6,2.0,0.7,0.6,8.5,10.6,0.1,0.1,0.2,0.077,-4.1,-0.6,-4.7,-0.1,"$3,000,000",-2.5,3.6,1.1,-5.3,-1.3,-6.6,-3.1,2.9,-0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/birchkh01.html,0.0,0.0,374.0,Magic,145.0
209,Goga Bitadze,C,20.0,IND,12.0,2.0,189.0,6.7,13.6,0.491,1.0,2.8,0.364,5.6,10.7,0.524,3.6,4.9,0.737,4.1,7.7,11.8,3.6,0.3,4.6,2.3,7.2,17.9,116.0,102.0,16.2,0.57,0.20800000000000002,0.358,9.2,17.1,13.2,9.8,0.3,8.4,12.8,15.9,0.3,0.4,0.7,0.168,-1.1,4.3,3.2,0.2,"$2,816,760",-1.9,2.2,0.3,3.5,2.7,6.1,-1.0,2.3,1.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bitadgo01.html,0.0,0.0,340.0,Pacers,189.0
210,Bismack Biyombo,C,27.0,CHO,17.0,2.0,264.0,9.5,15.0,0.634,0.0,0.0,0.0,9.5,15.0,0.634,5.9,10.4,0.561,4.4,7.5,11.9,2.2,1.1,2.2,1.6,6.2,24.9,127.0,112.0,20.9,0.635,0.0,0.695,9.6,18.1,13.7,7.5,1.1,4.0,7.8,19.0,0.8,0.2,1.0,0.174,0.2,-0.2,0.1,0.1,"$17,000,000",0.3,-0.4,-0.1,1.8,3.4,5.3,0.6,0.4,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/biyombi01.html,0.0,0.0,399.0,Hornets,264.0
211,Nemanja Bjelica,PF,31.0,SAC,17.0,16.0,443.0,7.4,15.5,0.479,3.2,7.9,0.408,4.2,7.6,0.551,1.0,1.1,0.9,3.2,8.8,12.0,4.4,1.8,0.8,2.8,5.4,19.1,115.0,109.0,15.4,0.596,0.507,0.071,7.3,21.0,14.0,13.9,1.8,1.5,14.8,16.7,0.7,0.4,1.1,0.11800000000000001,1.6,1.1,2.7,0.5,"$6,825,000",2.3,0.3,2.6,-2.1,-2.2,-4.3,1.7,-0.1,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bjeline01.html,0.0,0.0,130.0,Kings,443.0
212,Eric Bledsoe,PG,30.0,MIL,18.0,18.0,501.0,10.3,22.4,0.46,2.1,6.8,0.307,8.2,15.6,0.526,4.7,6.0,0.7879999999999999,1.7,6.7,8.4,8.9,1.4,0.6,3.7,4.4,27.4,112.0,105.0,19.0,0.547,0.302,0.266,3.9,14.0,9.1,29.5,1.4,1.2,12.9,25.9,0.9,0.7,1.7,0.162,1.8,0.1,1.8,0.5,"$15,625,000",2.9,-0.4,2.5,0.0,-0.9,-0.9,2.4,-0.6,1.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bledser01.html,0.0,0.0,245.0,Bucks,501.0
213,Jonah Bolden,PF,24.0,PHI,2.0,0.0,5.0,9.6,9.6,1.0,0.0,0.0,0.0,9.6,9.6,1.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,9.6,0.0,9.6,0.0,19.2,46.0,91.0,7.9,0.532,0.0,2.0,0.0,0.0,0.0,0.0,9.6,0.0,34.7,24.4,0.0,0.0,0.0,-0.195,-9.5,4.3,-5.2,0.0,"$1,698,450",-16.4,-0.1,-16.5,-27.4,-35.9,-63.4,-19.4,-6.9,-26.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/boldejo01.html,0.0,0.0,328.0,76ers,5.0
214,Isaac Bonga,SF,20.0,WAS,11.0,7.0,162.0,4.5,9.1,0.5,0.6,1.7,0.33299999999999996,4.0,7.4,0.5379999999999999,1.7,2.6,0.667,2.0,6.0,7.9,3.7,2.0,0.6,1.7,6.2,11.3,113.0,115.0,9.8,0.556,0.188,0.281,4.6,14.5,9.4,9.5,2.0,1.0,14.3,10.6,0.1,0.0,0.2,0.057999999999999996,-1.5,0.1,-1.4,0.0,"$1,416,852",-1.9,1.9,0.0,-0.7,5.9,5.2,-1.8,2.8,1.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bongais01.html,0.0,0.0,392.0,Wizards,162.0
215,Devin Booker,SG,23.0,PHO,17.0,17.0,600.0,11.8,22.9,0.517,3.0,7.0,0.42200000000000004,8.9,15.9,0.5589999999999999,6.3,6.6,0.953,0.5,4.2,4.7,8.2,0.7,0.5,5.5,4.3,32.9,113.0,112.0,19.5,0.638,0.306,0.289,1.3,10.1,5.6,29.8,0.7,0.9,17.6,28.5,1.3,0.4,1.6,0.131,3.4,-2.1,1.3,0.5,"$27,250,000",2.8,-3.0,-0.2,7.6,-6.2,1.5,3.8,-3.8,0.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bookede01.html,0.0,0.0,92.0,Suns,600.0
216,Chris Boucher,PF,27.0,TOR,15.0,0.0,202.0,8.0,17.9,0.447,1.9,6.1,0.308,6.1,11.8,0.52,4.0,5.4,0.7390000000000001,8.7,9.2,17.9,2.1,1.2,3.1,1.4,6.1,21.9,123.0,100.0,21.2,0.54,0.342,0.303,20.0,18.6,19.2,6.6,1.2,5.8,6.5,19.5,0.6,0.4,1.0,0.233,2.0,2.1,4.1,0.3,"$1,588,231",4.4,3.5,7.8,1.6,2.0,3.7,4.0,3.3,7.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bouchch01.html,0.0,0.0,291.0,Raptors,202.0
217,Avery Bradley,SG,29.0,LAL,10.0,10.0,274.0,7.2,14.7,0.488,1.4,4.9,0.28600000000000003,5.8,9.8,0.589,1.0,1.4,0.75,1.2,4.4,5.6,3.1,1.7,0.2,1.9,4.5,16.8,107.0,106.0,10.5,0.5479999999999999,0.33299999999999996,0.095,2.9,10.0,6.5,8.9,1.7,0.3,11.2,15.4,0.2,0.4,0.5,0.09300000000000001,-1.4,-0.1,-1.5,0.0,"$4,767,000",-0.9,0.2,-0.7,-2.0,6.6,4.6,-1.2,1.3,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bradlav01.html,0.0,0.0,5.0,Lakers,274.0
218,Avery Bradley,SG,29.0,LAL,10.0,10.0,274.0,7.2,14.7,0.488,1.4,4.9,0.28600000000000003,5.8,9.8,0.589,1.0,1.4,0.75,1.2,4.4,5.6,3.1,1.7,0.2,1.9,4.5,16.8,107.0,106.0,10.5,0.5479999999999999,0.33299999999999996,0.095,2.9,10.0,6.5,8.9,1.7,0.3,11.2,15.4,0.2,0.4,0.5,0.09300000000000001,-1.4,-0.1,-1.5,0.0,"$2,000,000",-0.9,0.2,-0.7,-2.0,6.6,4.6,-1.2,1.3,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bradlav01.html,0.0,0.0,204.0,Lakers,274.0
219,Tony Bradley,C,22.0,UTA,13.0,2.0,142.0,9.1,13.8,0.659,0.0,0.0,0.0,9.1,13.8,0.659,3.0,4.7,0.643,6.4,10.4,16.8,1.3,0.7,2.4,2.4,8.7,21.2,128.0,102.0,19.7,0.6679999999999999,0.0,0.341,15.3,22.5,19.0,4.7,0.7,4.1,12.9,16.6,0.4,0.3,0.7,0.225,0.1,1.6,1.7,0.1,"$1,962,360",0.5,4.0,4.4,-4.6,-1.2,-5.8,-0.4,3.1,2.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bradlto01.html,0.0,0.0,69.0,Jazz,142.0
220,Ignas Brazdeikis,SF,21.0,NYK,5.0,0.0,24.0,6.1,20.4,0.3,0.0,4.1,0.0,6.1,16.3,0.375,4.1,4.1,1.0,2.0,0.0,2.0,2.0,0.0,2.0,4.1,4.1,16.3,74.0,119.0,1.3,0.368,0.2,0.2,4.2,0.0,2.2,6.4,0.0,4.1,15.5,22.8,-0.1,0.0,-0.1,-0.16899999999999998,-9.5,-3.8,-13.3,-0.1,"$898,310",-7.2,-9.0,-16.2,4.0,1.5,5.6,-5.4,-7.4,-12.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/brazdig01.html,0.0,0.0,490.0,Knicks,24.0
221,Mikal Bridges,SF,23.0,PHO,17.0,0.0,340.0,4.5,10.4,0.434,0.7,3.6,0.192,3.8,6.9,0.56,3.3,4.0,0.828,1.8,6.6,8.4,2.5,3.4,0.7,1.1,3.8,13.0,113.0,105.0,12.5,0.535,0.342,0.382,4.2,15.8,9.9,7.1,3.4,1.3,8.3,12.1,0.3,0.5,0.8,0.11699999999999999,-1.0,2.7,1.7,0.3,"$4,161,000",0.0,3.1,3.1,-1.0,3.8,2.9,-0.2,3.4,3.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bridgmi01.html,0.0,0.0,99.0,Suns,340.0
222,Miles Bridges,SF,21.0,CHO,19.0,19.0,600.0,7.8,16.8,0.46399999999999997,2.4,6.8,0.353,5.4,10.0,0.54,1.4,1.9,0.75,1.9,6.2,8.1,3.0,0.9,1.1,2.6,3.0,19.5,104.0,114.0,12.3,0.551,0.40700000000000003,0.115,4.1,15.0,9.2,9.6,0.9,2.1,12.7,18.1,0.3,0.2,0.5,0.038,-1.2,-0.7,-1.9,0.0,"$3,755,400",-1.7,-2.2,-3.8,-0.5,-7.8,-8.3,-1.5,-3.2,-4.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/bridgmi02.html,0.0,0.0,405.0,Hornets,600.0
223,Ryan Broekhoff,SG,29.0,DAL,4.0,0.0,25.0,7.7,15.3,0.5,7.7,9.6,0.8,0.0,5.7,0.0,0.0,0.0,0.0,0.0,9.6,9.6,5.7,1.9,0.0,1.9,1.9,23.0,138.0,108.0,19.9,0.75,0.625,0.0,0.0,20.0,10.3,16.9,1.9,0.0,11.1,15.1,0.1,0.0,0.1,0.215,3.4,-0.9,2.5,0.0,"$1,443,842",4.4,3.5,7.9,20.8,-6.2,14.6,7.6,1.8,9.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/broekry01.html,0.0,0.0,90.0,Mavericks,25.0
224,Malcolm Brogdon,PG,27.0,IND,14.0,14.0,432.0,11.1,23.4,0.474,2.2,6.8,0.32799999999999996,8.8,16.6,0.534,5.4,5.6,0.96,1.0,6.6,7.6,12.8,1.5,0.3,4.4,3.2,29.8,116.0,105.0,22.6,0.5760000000000001,0.292,0.239,2.3,14.7,8.5,39.8,1.5,0.6,14.4,26.8,1.2,0.6,1.8,0.2,4.3,0.1,4.4,0.7,"$20,000,000",3.5,-0.7,2.8,2.8,3.1,5.9,3.5,-0.1,3.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/b/brogdma01.html,0.0,0.0,332.0,Pacers,432.0
