,Player18,Pos18,Age18,Tm18,G18,GS18,MP18,FG18,FGA18,FG%18,3P18,3PA18,3P%18,2P18,2PA18,2P%18,FT18,FTA18,FT%18,ORB18,DRB18,TRB18,AST18,STL18,BLK18,TOV18,PF18,PTS18,ORtg18,DRtg18,PER18,TS%18,3PAr18,FTr18,ORB%18,DRB%18,TRB%18,AST%18,STL%18,BLK%18,TOV%18,USG%18,OWS18,DWS18,WS18,WS/4818,OBPM18,DBPM18,BPM18,VORP18,Games1818,FB18,PAINTPTS18,TO_PTS18,2ND_PTS18,Q1PTS18,Q2PTS18,Q3PTS18,Q4PTS18,PPP18,>8ft%18,8-16ft%18,16-24ft%18,24+%18,BCS%18,>8FTU18,8-16FTU18,16-24FTU18,24+U18,BCU18,AVGDISTA18,AVGDISTM18,AVGDISTF18,AFGM18,JS18,LU18,DUN18,TIPIN18,JS%18,Layup%1818,DUN%18,2PT_m18,3PT_m18,FT_m18,AB_3U18,MRU18,paint_nonra18,ra_usage18,RC_318,LC_318,backcourt_usage18,AB3%18,MR%18,paint_nonra%18,RA%18,RC3%18,LC3%18,BC%18, 18, .118,Player
317,Tyler Lydon,PF,22.0,DEN,25.0,0.0,94.0,4.7,9.4,0.5,2.1,5.2,0.4,2.6,4.2,0.625,0.5,1.6,0.33299999999999996,3.7,5.7,9.4,3.1,1.0,0.0,2.1,5.2,12.0,116.0,112.0,9.3,0.595,0.556,0.16699999999999998,8.0,12.7,10.4,8.2,1.0,0.0,17.2,10.6,0.1,0.1,0.2,0.086,-1.4,-1.2,-2.5,0.0,25.0,0.12,0.4,0.16,0.28,0.0,0.08,0.0,0.84,1.278,0.625,0.0,0.0,0.4,0.0,44.44,0.0,0.0,55.56,0.0,14.06,11.0,17.11,66.67,55.56,22.22,11.11,11.11,0.4,0.25,1.0,43.48,52.17,4.35,33.33,0.0,5.56,38.89,11.11,11.11,0.0,0.33299999999999996,0.0,0.0,0.7140000000000001,0.5,0.5,0.0,0.0,0.0,Tyler Lydon
318,Trey Lyles,PF,23.0,DEN,64.0,2.0,1120.0,9.1,21.7,0.418,2.2,8.8,0.255,6.8,12.9,0.529,3.6,5.1,0.698,1.9,8.9,10.8,3.8,1.3,1.0,3.0,4.1,23.9,100.0,109.0,12.7,0.5,0.40399999999999997,0.23399999999999999,4.2,19.6,11.9,11.3,1.3,1.8,11.1,23.4,-0.2,1.4,1.2,0.05,-2.6,-0.7,-3.3,-0.4,63.0,0.98,4.25,1.37,1.21,1.76,2.9,1.46,2.54,1.103,0.5920000000000001,0.311,0.524,0.258,0.0,43.03,12.32,4.24,40.0,0.4,13.33,9.21,16.29,70.05,69.49,22.63,5.66,2.22,0.308,0.616,0.929,57.14,28.02,14.84,32.73,10.3,19.6,29.7,2.02,5.25,0.4,0.228,0.431,0.361,0.6729999999999999,0.5,0.34600000000000003,0.0,0.0,0.0,Trey Lyles
319,Scott Machado,PG,28.0,LAL,4.0,0.0,19.0,9.8,14.7,0.667,2.4,2.4,1.0,7.3,12.2,0.6,2.4,2.4,1.0,0.0,0.0,0.0,7.3,2.4,0.0,0.0,4.9,24.5,165.0,113.0,22.2,0.7759999999999999,0.16699999999999998,0.16699999999999998,0.0,0.0,0.0,23.5,2.4,0.0,0.0,14.0,0.1,0.0,0.1,0.281,2.4,-6.8,-4.4,0.0,3.0,0.67,1.33,0.67,0.0,0.0,0.0,0.0,2.33,1.75,0.667,0.0,0.0,1.0,0.0,75.0,0.0,0.0,25.0,0.0,7.5,9.33,2.0,0.0,25.0,75.0,0.0,0.0,1.0,0.667,0.0,57.14,42.86,0.0,25.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,Scott Machado
320,Shelvin Mack,PG,28.0,TOT,57.0,3.0,1246.0,6.5,16.1,0.40399999999999997,1.8,5.2,0.354,4.7,10.9,0.429,2.3,3.3,0.69,0.7,3.4,4.1,7.3,1.9,0.2,2.6,3.3,17.1,100.0,112.0,10.4,0.489,0.32299999999999995,0.20800000000000002,1.6,7.9,4.7,22.6,1.9,0.3,13.0,18.1,-0.2,1.1,0.9,0.034,-2.6,-1.5,-4.1,-0.7,57.0,0.81,3.47,1.14,0.42,1.37,2.04,1.88,2.26,1.067,0.512,0.34700000000000003,0.237,0.354,0.0,39.7,18.61,9.43,32.26,0.0,12.67,10.59,14.08,49.08,67.74,32.01,0.0,0.25,0.344,0.535,0.0,54.42,32.09,13.49,26.3,17.12,20.35,30.27,2.98,2.98,0.0,0.377,0.261,0.366,0.5660000000000001,0.16699999999999998,0.33299999999999996,0.0,0.0,0.0,Shelvin Mack
321,Daryl Macon,SG,23.0,DAL,8.0,0.0,90.0,5.4,14.6,0.37,2.7,5.9,0.455,2.7,8.6,0.313,2.2,3.8,0.5710000000000001,1.1,5.4,6.5,3.8,0.5,0.0,3.2,4.3,15.6,92.0,115.0,5.5,0.48200000000000004,0.40700000000000003,0.259,2.4,11.8,7.1,11.2,0.5,0.0,16.6,17.2,-0.1,0.0,0.0,-0.022000000000000002,-5.1,-2.1,-7.2,-0.1,8.0,0.25,0.75,0.25,0.0,0.38,0.25,0.75,2.13,1.074,0.5,0.2,0.28600000000000003,0.455,0.0,14.81,18.52,25.93,40.74,0.0,17.59,17.8,17.47,40.0,85.19,14.81,0.0,0.0,0.348,0.5,0.0,34.48,51.72,13.79,37.04,33.33,14.81,11.11,3.7,0.0,0.0,0.5,0.222,0.25,0.667,0.0,0.0,0.0,0.0,0.0,Daryl Macon
322,J.P. Macura,SG,23.0,CHO,2.0,0.0,17.0,8.6,25.7,0.33299999999999996,0.0,11.4,0.0,8.6,14.3,0.6,0.0,0.0,0.0,0.0,8.6,8.6,5.7,0.0,0.0,0.0,0.0,17.2,81.0,116.0,5.7,0.33299999999999996,0.444,0.0,0.0,19.4,9.5,18.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.11,-6.2,-4.3,-10.5,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.667,0.6,0.0,0.0,0.0,0.0,55.56,0.0,0.0,44.44,0.0,12.56,0.67,18.5,100.0,44.44,55.56,0.0,0.0,0.0,0.6,0.0,100.0,0.0,0.0,33.33,0.0,11.11,44.44,0.0,11.11,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,J.P. Macura
323,Ian Mahinmi,C,32.0,WAS,34.0,6.0,498.0,4.5,9.9,0.452,0.3,1.5,0.188,4.2,8.4,0.5,4.0,5.8,0.6890000000000001,4.6,7.6,12.2,2.4,2.4,1.5,2.0,8.0,13.2,113.0,111.0,12.0,0.531,0.154,0.5870000000000001,10.3,17.7,13.9,6.5,2.4,2.7,13.8,12.9,0.5,0.5,1.0,0.092,-2.3,1.3,-1.0,0.1,34.0,0.18,2.59,0.62,1.12,1.26,1.38,0.44,1.0,1.337,0.5529999999999999,0.16699999999999998,0.0,0.188,0.0,73.08,11.54,0.0,15.38,0.0,6.27,3.6,8.47,63.83,46.15,27.88,7.69,18.27,0.313,0.586,1.0,63.31,6.47,30.22,5.77,0.96,27.88,55.77,3.85,5.77,0.0,0.16699999999999998,0.0,0.379,0.569,0.25,0.16699999999999998,0.0,0.0,0.0,Ian Mahinmi
324,Thon Maker,C-PF,21.0,TOT,64.0,5.0,972.0,5.4,13.3,0.40700000000000003,2.4,7.6,0.32,3.0,5.7,0.522,2.8,4.2,0.667,2.0,8.0,10.0,2.2,1.0,2.5,1.6,5.2,16.0,108.0,106.0,11.3,0.53,0.5710000000000001,0.313,4.5,17.4,11.0,6.3,1.0,4.4,9.8,14.8,0.5,1.5,2.0,0.099,-2.4,1.7,-0.7,0.3,63.0,0.6,1.75,0.84,0.71,1.13,1.4,0.76,1.81,1.2109999999999999,0.564,0.364,0.222,0.325,0.0,35.47,4.15,3.4,56.98,0.0,15.69,12.47,17.91,91.67,69.43,17.74,9.43,3.4,0.326,0.489,0.88,36.76,45.79,17.45,32.08,6.04,7.55,29.43,13.21,11.7,0.0,0.282,0.25,0.4,0.603,0.34299999999999997,0.419,0.0,0.0,0.0,Thon Maker
326,Lauri Markkanen,PF,21.0,CHI,52.0,51.0,1682.0,9.9,22.9,0.43,3.5,9.6,0.361,6.4,13.3,0.479,4.9,5.6,0.872,2.1,11.4,13.6,2.2,1.1,1.0,2.5,3.5,28.1,107.0,112.0,17.1,0.5529999999999999,0.418,0.245,4.7,25.9,15.2,7.2,1.1,1.7,8.8,25.1,1.3,1.5,2.7,0.078,-0.3,-1.6,-1.9,0.0,52.0,1.65,7.19,2.31,2.25,4.63,4.54,5.33,3.92,1.225,0.541,0.376,0.365,0.365,0.0,36.73,13.71,7.92,41.38,0.25,14.49,12.3,16.15,68.42,74.09,18.11,3.52,4.28,0.377,0.493,1.0,45.59,36.96,17.45,36.6,13.08,20.25,25.03,2.39,2.39,0.25,0.364,0.337,0.41600000000000004,0.603,0.368,0.368,0.0,0.0,0.0,Lauri Markkanen
327,Jarell Martin,PF,24.0,ORL,42.0,1.0,328.0,6.4,15.5,0.413,3.0,8.5,0.35100000000000003,3.4,7.0,0.489,1.3,1.6,0.818,1.6,9.3,10.9,2.7,0.4,1.2,1.6,7.6,17.2,105.0,109.0,9.4,0.528,0.5479999999999999,0.106,3.5,20.5,11.9,7.8,0.4,2.0,9.2,15.9,0.1,0.4,0.5,0.073,-3.1,-0.8,-3.9,-0.2,42.0,0.38,0.76,0.29,0.21,0.36,0.67,0.29,1.43,1.1059999999999999,0.652,0.33299999999999996,0.33299999999999996,0.35100000000000003,0.0,22.12,2.88,20.19,54.81,0.0,17.92,15.19,19.85,83.72,78.85,14.42,6.73,0.0,0.354,0.467,1.0,40.0,52.17,7.83,26.92,22.12,3.85,19.23,14.42,13.46,0.0,0.39299999999999996,0.304,0.5,0.7,0.4,0.214,0.0,0.0,0.0,Jarell Martin
328,Frank Mason,PG,24.0,SAC,38.0,0.0,435.0,7.6,18.1,0.42,1.5,6.8,0.21899999999999997,6.1,11.2,0.5429999999999999,4.2,6.1,0.684,0.6,4.0,4.6,9.0,1.7,0.4,3.9,3.6,20.9,102.0,114.0,12.4,0.502,0.379,0.337,1.4,9.0,5.1,26.3,1.7,0.8,15.6,21.8,0.0,0.3,0.3,0.033,-2.0,-2.5,-4.5,-0.3,38.0,1.11,2.37,0.71,0.42,0.76,0.97,0.68,2.71,1.1540000000000001,0.609,0.429,0.45,0.21899999999999997,0.0,37.87,12.43,11.83,37.87,0.0,14.01,9.85,17.02,29.58,66.27,31.36,0.59,1.78,0.321,0.623,0.0,58.46,21.54,20.0,34.32,14.79,17.75,29.59,2.37,1.18,0.0,0.22399999999999998,0.48,0.467,0.62,0.25,0.0,0.0,0.0,0.0,Frank Mason
329,Yante Maten,PF,22.0,MIA,2.0,0.0,13.0,3.8,15.0,0.25,0.0,3.8,0.0,3.8,11.3,0.33299999999999996,0.0,0.0,0.0,3.8,7.5,11.3,0.0,3.8,0.0,0.0,0.0,7.5,70.0,104.0,5.7,0.25,0.25,0.0,8.2,16.4,12.3,0.0,3.8,0.0,0.0,13.2,0.0,0.0,0.0,-0.026000000000000002,-8.9,-1.7,-10.6,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,50.0,25.0,0.0,25.0,0.0,9.5,10.0,9.33,100.0,50.0,50.0,0.0,0.0,0.5,0.0,0.0,100.0,0.0,0.0,25.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yante Maten
330,Wesley Matthews,SF-SG,32.0,TOT,69.0,68.0,2091.0,6.5,16.2,0.4,3.5,9.4,0.37200000000000005,3.0,6.9,0.43700000000000006,3.1,3.8,0.81,0.7,3.2,4.0,3.7,1.3,0.4,2.1,3.7,19.5,107.0,113.0,10.3,0.546,0.5770000000000001,0.23399999999999999,1.7,7.1,4.4,11.1,1.3,0.7,10.6,17.8,1.1,1.5,2.7,0.062,-0.3,-1.2,-1.5,0.3,69.0,1.04,2.72,1.41,1.38,3.38,3.2,3.1,2.49,1.202,0.493,0.386,0.353,0.374,0.0,21.17,16.31,4.86,57.37,0.29,17.78,16.48,18.64,75.27,86.12,13.3,0.0,0.57,0.37200000000000005,0.57,0.0,30.71,53.57,15.71,45.35,11.73,16.02,14.59,5.01,7.15,0.14,0.36,0.42700000000000005,0.27699999999999997,0.618,0.4,0.44,0.0,0.0,0.0,Wesley Matthews
331,Luc Mbah a Moute,PF,32.0,LAC,4.0,0.0,61.0,6.2,13.9,0.444,1.5,4.6,0.33299999999999996,4.6,9.3,0.5,1.5,3.9,0.4,1.5,3.9,5.4,1.5,0.8,0.8,1.5,6.2,15.5,98.0,115.0,6.7,0.495,0.33299999999999996,0.278,3.6,8.4,6.1,4.5,0.8,1.3,9.0,15.4,0.0,0.0,0.0,0.009000000000000001,-3.3,-2.1,-5.4,-0.1,4.0,0.5,2.5,1.25,0.75,0.5,1.75,2.0,0.75,1.111,0.455,0.0,1.0,0.33299999999999996,0.0,61.11,0.0,5.56,33.33,0.0,10.22,9.75,10.6,75.0,44.44,55.56,0.0,0.0,0.5,0.4,0.0,60.0,30.0,10.0,16.67,5.56,5.56,55.56,16.67,0.0,0.0,0.667,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,Luc Mbah a Moute
332,Tahjere McCall,SG,24.0,BRK,1.0,0.0,8.0,11.9,17.8,0.667,0.0,5.9,0.0,11.9,11.9,1.0,0.0,5.9,0.0,0.0,5.9,5.9,0.0,0.0,0.0,0.0,11.9,23.8,108.0,114.0,9.6,0.581,0.33299999999999996,0.33299999999999996,0.0,13.1,6.6,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.055,-3.8,-5.9,-9.8,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,1.3330000000000002,1.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,33.33,0.0,8.0,1.0,22.0,100.0,33.33,66.67,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tahjere McCall
333,Patrick McCaw,SG,23.0,TOT,29.0,1.0,397.0,3.2,7.6,0.413,1.1,3.4,0.321,2.1,4.2,0.486,1.6,1.8,0.867,0.8,5.0,5.8,3.5,2.8,0.2,2.1,4.6,9.0,102.0,108.0,7.5,0.532,0.444,0.23800000000000002,2.0,10.9,6.5,9.2,2.8,0.4,19.6,9.4,0.0,0.5,0.5,0.065,-2.8,1.6,-1.2,0.1,29.0,0.69,1.1,0.24,0.14,0.1,1.24,0.38,0.83,1.175,0.5329999999999999,0.0,0.5,0.33299999999999996,0.0,47.62,6.35,3.17,42.86,0.0,13.0,9.69,15.32,65.38,60.32,34.92,4.76,0.0,0.342,0.455,1.0,45.95,36.49,17.57,23.81,6.35,12.7,38.1,4.76,14.29,0.0,0.133,0.25,0.25,0.583,0.33299999999999996,0.667,0.0,0.0,0.0,Patrick McCaw
334,CJ McCollum,SG,27.0,POR,70.0,70.0,2375.0,11.6,25.3,0.45899999999999996,3.4,9.1,0.375,8.2,16.3,0.506,3.2,3.9,0.828,1.3,4.5,5.8,4.2,1.1,0.6,2.2,3.5,29.9,113.0,113.0,17.0,0.5529999999999999,0.358,0.154,2.9,9.7,6.3,13.8,1.1,0.9,7.4,25.5,4.0,1.7,5.6,0.114,2.2,-1.9,0.3,1.3,70.0,2.7,6.97,2.51,1.77,6.14,3.93,5.69,4.99,1.181,0.525,0.48700000000000004,0.495,0.376,0.0,29.12,19.31,15.77,35.72,0.08,14.85,13.61,15.9,46.58,81.17,17.3,1.05,0.48,0.442,0.516,1.0,55.04,34.13,10.83,32.34,25.66,17.3,21.24,1.61,1.77,0.08,0.363,0.502,0.46,0.5489999999999999,0.45,0.545,0.0,0.0,0.0,CJ McCollum
335,T.J. McConnell,PG,26.0,PHI,76.0,3.0,1470.0,7.1,13.5,0.525,0.4,1.3,0.33299999999999996,6.6,12.1,0.546,0.9,1.2,0.784,0.9,4.7,5.6,8.3,2.5,0.5,2.9,3.4,15.5,110.0,110.0,13.4,0.555,0.1,0.08800000000000001,2.1,10.2,6.3,24.7,2.5,0.9,17.3,15.0,1.2,1.7,2.9,0.094,-1.7,0.0,-1.6,0.1,76.0,0.87,3.53,0.78,0.51,1.66,1.59,1.76,1.32,1.15,0.614,0.49700000000000005,0.536,0.33299999999999996,0.0,33.33,43.1,13.33,10.0,0.24,10.59,9.22,12.1,44.09,75.0,24.76,0.0,0.24,0.483,0.654,0.0,85.3,8.7,6.0,4.52,31.67,32.86,25.24,3.33,2.14,0.24,0.316,0.541,0.442,0.6890000000000001,0.35700000000000004,0.33299999999999996,0.0,0.0,0.0,T.J. McConnell
336,Doug McDermott,SF,27.0,IND,77.0,1.0,1340.0,7.6,15.4,0.491,3.1,7.5,0.408,4.5,7.9,0.569,2.4,2.9,0.835,0.6,3.4,4.0,2.4,0.7,0.3,1.5,3.8,20.6,117.0,112.0,11.6,0.617,0.488,0.187,1.4,7.5,4.5,7.1,0.7,0.5,8.4,16.3,1.8,1.1,2.9,0.10300000000000001,0.0,-2.1,-2.1,0.0,77.0,0.94,2.55,0.83,0.74,0.74,2.86,0.61,3.12,1.3330000000000002,0.662,0.5,0.33299999999999996,0.41,0.0,33.57,5.67,12.06,48.46,0.24,15.61,12.9,18.21,95.17,68.56,26.71,4.26,0.47,0.414,0.611,0.889,43.62,44.68,11.7,29.55,15.13,6.86,29.31,5.2,13.71,0.24,0.384,0.391,0.517,0.669,0.455,0.44799999999999995,0.0,0.0,0.0,Doug McDermott
337,JaVale McGee,C,31.0,LAL,75.0,62.0,1671.0,11.1,17.9,0.624,0.0,0.3,0.083,11.1,17.5,0.634,2.7,4.2,0.632,5.4,10.3,15.8,1.4,1.3,4.1,3.0,5.8,25.0,117.0,104.0,21.8,0.634,0.019,0.237,12.3,22.5,17.5,4.8,1.3,7.3,13.2,20.2,3.0,2.9,5.9,0.171,-0.9,2.8,1.9,1.7,74.0,1.24,10.24,1.16,2.28,3.34,3.18,3.08,2.23,1.392,0.6729999999999999,0.313,0.5,0.091,0.0,85.4,10.16,2.54,1.75,0.16,3.55,2.27,5.64,77.75,32.54,25.08,31.27,11.11,0.385,0.563,0.9440000000000001,88.94,0.34,10.72,1.59,5.08,23.49,69.52,0.0,0.16,0.16,0.1,0.344,0.39899999999999997,0.731,0.0,0.0,0.0,0.0,0.0,JaVale McGee
338,Rodney McGruder,SG,27.0,MIA,66.0,45.0,1550.0,5.9,14.5,0.40299999999999997,2.5,7.1,0.35100000000000003,3.4,7.4,0.45299999999999996,1.6,2.3,0.722,1.9,5.6,7.5,3.5,1.1,0.4,2.0,3.6,15.9,104.0,111.0,9.4,0.51,0.488,0.156,4.1,12.2,8.2,10.3,1.1,0.7,11.5,15.4,0.4,1.6,1.9,0.059000000000000004,-1.9,-0.1,-2.0,0.0,66.0,0.76,3.03,0.92,1.15,1.83,1.7,2.68,1.41,1.091,0.528,0.294,0.28600000000000003,0.353,0.0,34.92,14.75,1.52,48.59,0.22,14.65,12.7,15.97,64.52,77.66,19.52,1.3,1.52,0.36,0.556,0.833,42.54,47.12,10.34,30.15,4.56,24.3,22.34,9.76,8.68,0.22,0.353,0.33299999999999996,0.366,0.573,0.35600000000000004,0.35,0.0,0.0,0.0,Rodney McGruder
339,Alfonzo McKinnie,SF,26.0,GSW,72.0,5.0,1003.0,6.4,13.0,0.48700000000000004,2.0,5.6,0.35600000000000004,4.4,7.4,0.586,1.3,2.3,0.563,3.8,7.9,11.7,1.5,0.9,0.7,1.4,6.4,16.0,116.0,111.0,11.2,0.569,0.429,0.175,9.0,16.9,13.1,4.0,0.9,1.3,9.2,13.9,1.2,0.9,2.1,0.1,-0.9,-1.5,-2.5,-0.1,72.0,0.9,2.39,0.6,0.86,0.9,1.33,1.14,1.31,1.2209999999999999,0.626,0.429,0.308,0.35600000000000004,0.0,47.46,5.07,4.71,42.75,0.0,12.4,9.32,15.3,80.6,56.88,25.36,13.77,3.99,0.363,0.5710000000000001,0.868,54.6,37.39,8.01,19.93,6.88,6.88,43.48,9.42,13.41,0.0,0.364,0.316,0.368,0.6579999999999999,0.231,0.43200000000000005,0.0,0.0,0.0,Alfonzo McKinnie
340,Ben McLemore,SG,25.0,SAC,19.0,0.0,158.0,7.4,18.9,0.391,5.0,12.1,0.415,2.4,6.8,0.348,2.4,3.5,0.667,0.9,4.1,5.0,1.2,1.8,0.9,1.5,6.5,22.1,105.0,113.0,10.5,0.541,0.6409999999999999,0.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,0.1,0.1,0.2,0.055,-1.1,-2.6,-3.7,-0.1,19.0,1.0,0.42,0.63,0.16,0.0,1.26,0.32,2.37,1.172,0.364,0.0,0.444,0.425,0.0,17.19,4.69,14.06,62.5,1.56,19.64,19.6,19.67,92.0,84.38,10.94,3.13,1.56,0.389,0.28600000000000003,1.0,21.33,68.0,10.67,42.19,18.75,4.69,12.5,6.25,14.06,1.56,0.48100000000000004,0.33299999999999996,0.0,0.5,0.25,0.33299999999999996,0.0,0.0,0.0,Ben McLemore
