Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,salary,BSR Off.,BSR Def.,BSR Total,OOR Off.,OOR Def.,OOR Total,OVR Off.,OVR Def.,OVR total,WAR,Tm18,G18,GS18,MP18,FG18,FGA18,FG%18,3P18,3PA18,3P%18,2P18,2PA18,2P%18,FT18,FTA18,FT%18,ORB18,DRB18,TRB18,AST18,STL18,BLK18,TOV18,PF18,PTS18,ORtg18,DRtg18,PER18,TS%18,3PAr18,FTr18,ORB%18,DRB%18,TRB%18,AST%18,STL%18,BLK%18,TOV%18,USG%18,OWS18,DWS18,WS18,WS/4818,OBPM18,DBPM18,BPM18,VORP18,Games1818,FB18,PAINTPTS18,TO_PTS18,2ND_PTS18,Q1PTS18,Q2PTS18,Q3PTS18,Q4PTS18,PPP18,>8ft%18,8-16ft%18,16-24ft%18,24+%18,BCS%18,>8FTU18,8-16FTU18,16-24FTU18,24+U18,BCU18,AVGDISTA18,AVGDISTM18,AVGDISTF18,AFGM18,JS18,LU18,DUN18,TIPIN18,JS%18,Layup%1818,DUN%18,2PT_m18,3PT_m18,FT_m18,AB_3U18,MRU18,paint_nonra18,ra_usage18,RC_318,LC_318,backcourt_usage18,AB3%18,MR%18,paint_nonra%18,RA%18,RC3%18,LC3%18,BC%18,Games18,FB,PAINTPTS,TO_PTS,2ND_PTS,Q1PTS,Q2PTS,Q3PTS,Q4PTS,PPP,>8ft%,8-16ft%,16-24ft%,24+%,BCS%,>8FTU,8-16FTU,16-24FTU,24+U,BCU,AVGDISTA,AVGDISTM,AVGDISTF,AFGM,JS,LU,DUN,TIPIN,JS%,Layup%18,DUN%,2PT_m,3PT_m,FT_m,AB_3U,MRU,paint_nonra,ra_usage,RC_3,LC_3,backcourt_usage,AB3%,MR%,paint_nonra%,RA%,RC3%,LC3%,BC%
Reggie Bullock,SG,27,TOT,63,60,1879,6.3,15.3,0.412,3.8,10.1,0.377,2.5,5.2,0.483,1.9,2.2,0.859,0.6,3.9,4.5,3.3,1,0.3,1.7,2.8,18.4,111,113,10.5,0.563,0.662,0.143,1.2,8.8,4.9,10.1,1,0.5,9.3,15.8,1.6,1.4,3.1,0.078,0.1,-1,-0.9,0.5,"$4,000,000 ",0,0,0,0,0,0,0,0,0,0,TOT,63,60,1879,6.3,15.3,0.412,3.8,10.1,0.377,2.5,5.2,0.483,1.9,2.2,0.859,0.6,3.9,4.5,3.3,1,0.3,1.7,2.8,18.4,111,113,10.5,0.563,0.662,0.143,1.2,8.8,4.9,10.1,1,0.5,9.3,15.8,1.6,1.4,3.1,0.078,0.1,-1,-0.9,0.5,63,1.02,1.78,1.38,0.89,4.08,1.97,3.16,2,1.197,0.531,0.306,0.556,0.377,0,16.5,8.25,9.09,66.16,0,19.54,18.23,20.45,88.98,85.86,13.13,0.34,0.67,0.39,0.551,1,27.29,62.45,10.27,48.48,12.96,7.58,13.3,6.57,11.11,0,0.365,0.532,0.2,0.595,0.385,0.424,0,63,1.02,1.78,1.38,0.89,4.08,1.97,3.16,2,1.197,0.531,0.306,0.556,0.377,0,16.5,8.25,9.09,66.16,0,19.54,18.23,20.45,88.98,85.86,13.13,0.34,0.67,0.39,0.551,1,27.29,62.45,10.27,48.48,12.96,7.58,13.3,6.57,11.11,0,0.365,0.532,0.2,0.595,0.385,0.424,0
RJ Barrett,SG,19,NYK,17,17,565,8.4,20.8,0.404,1.6,4.9,0.333,6.8,15.9,0.426,3.9,7.7,0.506,1.9,6.3,8.2,5.3,2.2,0.6,4.1,3.7,22.4,93,112,11.6,0.462,0.238,0.371,3.9,14.5,8.9,17.9,2.2,1.2,14.4,24.5,-0.6,0.4,-0.2,-0.02,-2.9,-0.4,-3.3,-0.2,"$7,839,960 ",-1.4,0.7,-0.8,-4.6,-2.1,-6.7,-2,0.2,-1.8,0.3,NYK,17,17,565,8.4,20.8,0.404,1.6,4.9,0.333,6.8,15.9,0.426,3.9,7.7,0.506,1.9,6.3,8.2,5.3,2.2,0.6,4.1,3.7,22.4,93,112,11.6,0.462,0.238,0.371,3.9,14.5,8.9,17.9,2.2,1.2,14.4,24.5,-0.6,0.4,-0.2,-0.02,-2.9,-0.4,-3.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Williams,C,22,BOS,15,1,213,6.3,8.6,0.737,0,0,0,6.3,8.6,0.737,1.4,2.5,0.545,3.8,11.3,15.1,4.5,3.2,3.8,2.7,6.3,14,128,95,20.1,0.724,0,0.289,8.2,23.9,16.1,13.5,3.2,7.5,21.9,10.9,0.4,0.6,1,0.228,-0.2,7.8,7.6,0.5,"$1,937,520 ",-1.3,1.8,0.6,4.5,-8,-3.5,-0.3,0,-0.3,0.3,BOS,32,2,283,6.1,8.7,0.706,0,0,0,6.1,8.7,0.706,1.5,2.6,0.6,4.6,9.2,13.8,1.2,1.5,6.8,1.7,6.1,13.8,132,100,18.8,0.703,0,0.294,10.2,20.4,15.3,3.3,1.5,12.5,14.8,10.3,0.5,0.6,1.2,0.201,-2.4,6.7,4.4,0.5,31,0.32,2.26,0.71,0.45,0.19,0.48,0.48,1.45,1.588,0.745,0.333,0,0,0,92.16,5.88,1.96,0,0,2.1,1.28,4.07,86.11,7.84,21.57,54.9,15.69,0.25,0.727,0.893,88.89,0,11.11,0,7.84,1.96,90.2,0,0,0,0,0.25,0,0.761,0,0,0,31,0.32,2.26,0.71,0.45,0.19,0.48,0.48,1.45,1.588,0.745,0.333,0,0,0,92.16,5.88,1.96,0,0,2.1,1.28,4.07,86.11,7.84,21.57,54.9,15.69,0.25,0.727,0.893,88.89,0,11.11,0,7.84,1.96,90.2,0,0,0,0,0.25,0,0.761,0,0,0
Romeo Langford,SG,20,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.1,1,-5.1,0,"$3,458,400 ",0.9,5.8,6.7,-59.4,0.5,-58.8,-10.3,5.1,-5.2,0,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.1,1,-5.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rui Hachimura,PF,21,WAS,16,16,429,9,18.8,0.477,0.6,2.9,0.222,8.4,16,0.523,2.1,2.6,0.833,2.8,6.2,9,2.6,1.3,0.3,1.5,3.5,20.8,108,117,13.5,0.52,0.153,0.136,6.5,15.1,10.7,7.5,1.3,0.6,7,19.2,0.4,0,0.4,0.048,-1.3,-2,-3.3,-0.1,"$4,469,160 ",-1.4,-4.8,-6.2,0.3,-9.4,-9,-1.2,-5.8,-7.1,-0.9,WAS,16,16,429,9,18.8,0.477,0.6,2.9,0.222,8.4,16,0.523,2.1,2.6,0.833,2.8,6.2,9,2.6,1.3,0.3,1.5,3.5,20.8,108,117,13.5,0.52,0.153,0.136,6.5,15.1,10.7,7.5,1.3,0.6,7,19.2,0.4,0,0.4,0.048,-1.3,-2,-3.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sekou Doumbouya,SF,19,DET,1,0,2,0,24.2,0,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-20.3,0,1,0,0,0,0,0,0,0,0,21.7,0,0,0,-0.535,-16,-7.9,-23.9,0,"$3,285,120 ",-17.6,-0.6,-18.3,19.3,-9.1,10.2,-11.7,-2.2,-13.9,0,DET,1,0,2,0,24.2,0,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-20.3,0,1,0,0,0,0,0,0,0,0,21.7,0,0,0,-0.535,-16,-7.9,-23.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shamorie Ponds,PG,21,TOR,1,0,6,15.8,23.8,0.667,0,7.9,0,15.8,15.8,1,0,0,0,0,7.9,7.9,15.8,0,0,0,15.8,31.7,153,107,27.1,0.667,0.333,0,0,16,8.5,65.1,0,0,0,21.4,0,0,0.1,0.413,10.6,-3.5,7.1,0,0,8.7,-47.5,-38.8,25.7,-19.3,6.4,12.2,-45.1,-32.9,-0.1,TOR,1,0,6,15.8,23.8,0.667,0,7.9,0,15.8,15.8,1,0,0,0,0,7.9,7.9,15.8,0,0,0,15.8,31.7,153,107,27.1,0.667,0.333,0,0,16,8.5,65.1,0,0,0,21.4,0,0,0.1,0.413,10.6,-3.5,7.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skal Labissière,C,23,POR,19,0,317,8,13.8,0.574,0.3,0.9,0.333,7.7,13,0.591,2.2,3.2,0.682,6,8.1,14.1,3.1,0.6,3.1,3.2,7.5,18.4,117,110,17.3,0.603,0.064,0.234,13.3,17.4,15.4,9.5,0.6,5.5,17.5,16.5,0.6,0.3,0.9,0.132,-0.2,2.1,2,0.3,"$2,338,847 ",-0.7,0.9,0.3,-1.3,0.4,-0.8,-0.8,0.9,0.1,0.5,TOT,22,1,176,7,13.1,0.531,1.6,3.5,0.462,5.4,9.7,0.556,2.4,4.6,0.529,2.4,9.1,11.5,3,1.3,1.6,3,7.8,18,108,109,12.6,0.593,0.265,0.347,5.4,20.3,12.8,8.6,1.4,2.8,16.3,16,0.1,0.2,0.3,0.089,-2.4,0.6,-1.8,0,22,0.18,1.45,0.32,0.36,0.36,0.36,0.82,1.5,1.367,0.571,0.5,0.5,0.462,0,57.14,8.16,8.16,26.53,0,10.45,9.23,11.83,46.15,59.18,14.29,18.37,8.16,0.448,0.286,0.889,59.7,26.87,13.43,24.49,14.29,16.33,42.86,0,2.04,0,0.5,0.571,0.375,0.619,0,0,0,22,0.18,1.45,0.32,0.36,0.36,0.36,0.82,1.5,1.367,0.571,0.5,0.5,0.462,0,57.14,8.16,8.16,26.53,0,10.45,9.23,11.83,46.15,59.18,14.29,18.37,8.16,0.448,0.286,0.889,59.7,26.87,13.43,24.49,14.29,16.33,42.86,0,2.04,0,0.5,0.571,0.375,0.619,0,0,0
Stanton Kidd,SF,27,UTA,4,0,15,0,9.6,0,0,3.2,0,0,6.4,0,0,0,0,0,9.6,9.6,3.2,0,0,6.4,9.6,0,12,107,-13.6,0,0.333,0,0,20.6,10.8,8.5,0,0,40,14.5,-0.1,0,-0.1,-0.31,-16.3,1.1,-15.2,-0.1,"$250,000 ",-13.9,8.6,-5.4,-7.4,7,-0.5,-13.5,8.6,-5,0,UTA,4,0,15,0,9.6,0,0,3.2,0,0,6.4,0,0,0,0,0,9.6,9.6,3.2,0,0,6.4,9.6,0,12,107,-13.6,0,0.333,0,0,20.6,10.8,8.5,0,0,40,14.5,-0.1,0,-0.1,-0.31,-16.3,1.1,-15.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sviatoslav Mykhailiuk,SF,22,DET,13,0,205,4.7,11.3,0.417,4.3,9,0.474,0.5,2.4,0.2,0.5,0.5,1,0.5,2.8,3.3,3.5,0.9,0.2,2.8,3.8,14.2,104,114,7.4,0.614,0.792,0.042,1.1,6.6,3.9,10.3,0.9,0.4,19.7,12.9,0.1,0.1,0.1,0.032,-1,-2.5,-3.5,-0.1,"$1,416,852 ",-1.9,-3,-4.9,2.6,0.9,3.5,-1.2,-2.4,-3.6,-0.1,TOT,42,0,440,4.9,14.8,0.329,3.1,9.4,0.326,1.8,5.4,0.333,1.3,2.1,0.6,1,2.9,3.8,3.9,1.5,0.1,2.2,2.7,14.1,92,113,6,0.447,0.636,0.143,2.2,6.2,4.2,10.9,1.5,0.2,12.4,16,-0.4,0.3,-0.1,-0.012,-3.6,-2.1,-5.7,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0.55,0.52,0.43,0.14,0.24,0.71,0.4,1.81,0.957,0.407,0.25,0.267,0.326,0,19.42,5.76,10.79,64.03,0,18.91,18.22,19.25,86.96,83.45,13.67,2.16,0.72,0.31,0.421,0.667,25.56,65.41,9.02,44.6,15.11,4.32,16.55,6.47,12.95,0,0.306,0.286,0.167,0.435,0.556,0.278,0
Tacko Fall,C,24,BOS,1,0,4,24,48.1,0.5,0,0,0,24,48.1,0.5,0,0,0,0,36.1,36.1,0,0,0,12,24,48.1,71,89,7.9,0.5,0,0,0,76.5,38.4,0,0,0,20,53.1,0,0,0,-0.221,-24.8,-14.3,-39.1,0,0,-31,-0.4,-31.4,-12.2,3.3,-8.9,-29.2,0,-29.2,-0.1,BOS,1,0,4,24,48.1,0.5,0,0,0,24,48.1,0.5,0,0,0,0,36.1,36.1,0,0,0,12,24,48.1,71,89,7.9,0.5,0,0,0,76.5,38.4,0,0,0,20,53.1,0,0,0,-0.221,-24.8,-14.3,-39.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurean Waller-Prince,SF,25,BRK,18,18,540,7.2,17.7,0.41,4.2,10.5,0.402,3,7.1,0.422,1.6,2.2,0.72,1.2,8.2,9.4,2.8,1.3,0.4,3.4,4.4,20.2,98,110,10.5,0.544,0.595,0.122,2.7,18.1,10.5,8.7,1.3,0.7,15.3,19.6,-0.1,0.5,0.4,0.033,-1.7,-0.8,-2.5,-0.1,"$3,481,986 ",-1.8,0.5,-1.3,3.4,-1.5,1.9,-0.9,0.1,-0.8,0.6,ATL,55,47,1552,7.8,17.7,0.441,3.7,9.4,0.39,4.1,8.3,0.498,2.8,3.5,0.819,0.7,5.3,5.9,3.5,1.6,0.6,3,4.2,22.1,106,115,11.9,0.575,0.53,0.195,1.5,12.3,6.7,11.1,1.6,1.1,13.4,19.5,0.8,0.7,1.5,0.047,-0.4,-1.5,-1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2.26,3.93,1.83,1.13,3.44,3.91,3.02,3.2,1.241,0.572,0.41,0.39,0.395,0,25.85,14.12,6.97,52.55,0.51,16.5,14.68,17.94,63.85,76.74,21.05,1.7,0.51,0.396,0.573,0.9,37.53,50.14,12.33,32.82,12.93,14.12,19.9,10.71,9.01,0.51,0.373,0.408,0.373,0.641,0.444,0.415,0
Terance Mann,SG,23,LAC,14,3,117,5.2,10.8,0.481,0.4,2.4,0.167,4.8,8.4,0.571,2.4,2.8,0.857,0.4,6,6.4,6.8,1.6,0,2.8,6,13.2,109,106,9.7,0.549,0.222,0.259,0.9,12.9,7,19.5,1.6,0,18.9,13,0.1,0.1,0.2,0.096,-2.8,0.1,-2.6,0,"$1,000,000 ",-1.7,-0.6,-2.3,2.1,3.1,5.2,-1.1,0,-1.1,0.1,LAC,14,3,117,5.2,10.8,0.481,0.4,2.4,0.167,4.8,8.4,0.571,2.4,2.8,0.857,0.4,6,6.4,6.8,1.6,0,2.8,6,13.2,109,106,9.7,0.549,0.222,0.259,0.9,12.9,7,19.5,1.6,0,18.9,13,0.1,0.1,0.2,0.096,-2.8,0.1,-2.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terence Davis,SG,22,TOR,17,0,264,7.6,15.5,0.488,3.8,8.6,0.438,3.8,6.8,0.553,2,2,1,1.8,7,8.8,6.3,1.3,0.7,1.8,6.1,20.9,129,104,17.1,0.638,0.558,0.128,4.1,14.2,9.5,19.3,1.3,1.4,9.9,16.4,0.8,0.4,1.2,0.211,3.2,0.7,4,0.4,"$898,310 ",4.4,-0.4,4,4.9,3.4,8.2,4.7,0.2,4.9,1,TOR,17,0,264,7.6,15.5,0.488,3.8,8.6,0.438,3.8,6.8,0.553,2,2,1,1.8,7,8.8,6.3,1.3,0.7,1.8,6.1,20.9,129,104,17.1,0.638,0.558,0.128,4.1,14.2,9.5,19.3,1.3,1.4,9.9,16.4,0.8,0.4,1.2,0.211,3.2,0.7,4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thanasis Antetokounmpo,SF,27,MIL,3,0,13,7,13.9,0.5,0,0,0,7,13.9,0.5,0,0,0,7,0,7,3.5,0,0,3.5,7,13.9,105,113,8.1,0.5,0,0,15.7,0,7.6,10.4,0,0,20,15.7,0,0,0,0.053,-2.3,-2.5,-4.8,0,"$1,445,697 ",-0.5,-5.1,-5.6,4.5,-0.7,3.8,0.3,-4.6,-4.4,0,MIL,3,0,13,7,13.9,0.5,0,0,0,7,13.9,0.5,0,0,0,7,0,7,3.5,0,0,3.5,7,13.9,105,113,8.1,0.5,0,0,15.7,0,7.6,10.4,0,0,20,15.7,0,0,0,0.053,-2.3,-2.5,-4.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Hardaway,SG,27,DAL,17,4,396,8.5,20.8,0.407,4.5,12.3,0.363,4,8.5,0.471,3.6,4.7,0.769,0.6,3.5,4.1,4,0.8,0.2,0.8,4.2,25,117,114,14.2,0.547,0.593,0.227,1.3,7.3,4.4,12,0.8,0.4,3.6,20.8,0.8,0.2,1,0.116,1.8,-3.3,-1.6,0,"$18,150,000 ",2.2,0.5,2.7,2.9,3.4,6.3,2.3,1.1,3.4,1.2,TOT,65,63,2057,9.2,23.3,0.393,3.8,11.2,0.34,5.4,12.1,0.442,5.4,6.5,0.841,0.8,4.4,5.2,3.7,1.3,0.2,2.5,3.3,27.6,105,116,13.6,0.527,0.48,0.278,1.7,9.8,5.7,12.8,1.3,0.3,8.6,25.4,1,0.9,1.8,0.043,0.5,-2.9,-2.4,-0.2,65,2.46,4.43,2.8,1.52,5.17,4.48,5.29,3.02,1.182,0.496,0.397,0.388,0.341,0,24.77,13.7,13.49,47.83,0.2,16.92,15.15,18.07,55.13,79.96,18.03,1.61,0.4,0.36,0.492,0.875,38.84,41.4,19.76,41.79,20.14,13.09,18.73,4.33,1.71,0.2,0.342,0.42,0.315,0.554,0.349,0.294,0,65,2.46,4.43,2.8,1.52,5.17,4.48,5.29,3.02,1.182,0.496,0.397,0.388,0.341,0,24.77,13.7,13.49,47.83,0.2,16.92,15.15,18.07,55.13,79.96,18.03,1.61,0.4,0.36,0.492,0.875,38.84,41.4,19.76,41.79,20.14,13.09,18.73,4.33,1.71,0.2,0.342,0.42,0.315,0.554,0.349,0.294,0
Timothé Luwawu-Cabarrot,SG,24,BRK,2,0,6,0,15.5,0,0,7.8,0,0,7.8,0,7.8,15.5,0.5,0,0,0,0,0,0,0,0,7.8,41,118,-9,0.174,0.5,1,0,0,0,0,0,0,0,19.9,0,0,0,-0.305,-13.1,-6.5,-19.5,0,0,-17.3,-9.3,-26.6,-20.9,1.5,-19.3,-18.8,-7.8,-26.6,-0.1,TOT,50,7,669,5.9,15.7,0.376,2.6,8.3,0.31,3.3,7.3,0.451,2.2,3,0.756,0.8,6.2,7,1.9,1.4,0.6,1.5,5.3,16.6,97,113,8,0.489,0.532,0.188,1.7,14.1,7.8,5.5,1.4,1,8.2,16.6,-0.3,0.5,0.2,0.015,-3.3,-1.7,-5,-0.5,50,0.88,1.6,0.56,0.36,0.98,1.2,0.78,1.66,1.06,0.506,0.167,0.385,0.313,0,35.32,5.5,5.96,52.75,0.46,15.34,12.37,17.14,81.71,66.06,29.82,3.67,0.46,0.299,0.523,0.625,39.83,46.75,13.42,30.73,9.63,5.05,32.11,11.47,10.55,0.46,0.254,0.286,0.091,0.557,0.4,0.391,0,50,0.88,1.6,0.56,0.36,0.98,1.2,0.78,1.66,1.06,0.506,0.167,0.385,0.313,0,35.32,5.5,5.96,52.75,0.46,15.34,12.37,17.14,81.71,66.06,29.82,3.67,0.46,0.299,0.523,0.625,39.83,46.75,13.42,30.73,9.63,5.05,32.11,11.47,10.55,0.46,0.254,0.286,0.091,0.557,0.4,0.391,0
T.J. Leaf,PF,22,IND,15,1,158,8,17.7,0.448,1.5,3.4,0.455,6.4,14.4,0.447,1.5,2.4,0.625,6.1,11.3,17.4,1.8,2.1,0.9,1.8,4.3,19,109,100,16.6,0.504,0.19,0.138,13.8,25.3,19.6,5.2,2.1,1.7,8.9,18.3,0.2,0.3,0.5,0.145,-1.8,0.7,-1.1,0,"$2,813,280 ",0.2,0.4,0.6,-7.2,5,-2.2,-1.1,1.2,0,0.2,IND,58,1,522,9.3,17.1,0.541,0.7,2.9,0.258,8.5,14.2,0.599,1.8,2.9,0.613,4,7.7,11.7,2.2,0.8,1.8,1.1,3.3,21.1,119,107,16.9,0.572,0.169,0.169,9.3,17.1,13.3,6.9,0.8,3.2,5.8,17.5,0.9,0.7,1.6,0.148,-1,0,-1,0.1,58,0.67,2.97,0.57,1,0.59,1.72,0.41,1.16,1.229,0.675,0.371,0.333,0.258,0,62.3,19.13,1.64,16.94,0,7.61,4.64,11.12,62.63,50.27,32.79,7.1,9.84,0.37,0.65,1,80.89,10.67,8.44,12.02,8.74,26.78,47.54,2.19,2.73,0,0.273,0.313,0.449,0.736,0.25,0.2,0,58,0.67,2.97,0.57,1,0.59,1.72,0.41,1.16,1.229,0.675,0.371,0.333,0.258,0,62.3,19.13,1.64,16.94,0,7.61,4.64,11.12,62.63,50.27,32.79,7.1,9.84,0.37,0.65,1,80.89,10.67,8.44,12.02,8.74,26.78,47.54,2.19,2.73,0,0.273,0.313,0.449,0.736,0.25,0.2,0
Tomáš Satoranský,PG,28,CHI,19,19,495,6.2,13.5,0.462,2.4,5.4,0.439,3.9,8.1,0.477,1.7,2,0.857,1.6,4.4,6.1,9.2,2.7,0.3,3.9,4,16.6,110,108,14.5,0.575,0.399,0.147,3.4,10.3,6.7,29.3,2.7,0.6,21.2,16.1,0.5,0.5,1,0.102,-0.1,0.2,0.1,0.3,"$10,000,000 ",0.7,2.3,3,6,-0.7,5.3,1.8,1.9,3.6,1.6,WAS,80,54,2164,5.6,11.6,0.485,1.4,3.5,0.395,4.2,8.1,0.524,2.9,3.5,0.819,1.8,4.3,6.1,8.7,1.8,0.3,2.6,3.8,15.5,121,116,14.1,0.59,0.306,0.302,4,10,7,24.6,1.8,0.5,16.7,14.1,3.8,0.9,4.7,0.104,0.4,-1,-0.6,0.8,79,1.08,4.2,1.53,1.05,2.37,2.35,1.95,2.09,1.348,0.618,0.352,0.35,0.408,0,44.81,16.92,7.69,30.19,0.38,11.73,9.42,13.91,60.08,64.04,28.27,4.62,3.08,0.39,0.633,0.875,53.92,27.39,18.69,21.54,13.27,20.19,35.96,4.23,4.42,0.38,0.411,0.333,0.419,0.652,0.636,0.174,0,79,1.08,4.2,1.53,1.05,2.37,2.35,1.95,2.09,1.348,0.618,0.352,0.35,0.408,0,44.81,16.92,7.69,30.19,0.38,11.73,9.42,13.91,60.08,64.04,28.27,4.62,3.08,0.39,0.633,0.875,53.92,27.39,18.69,21.54,13.27,20.19,35.96,4.23,4.42,0.38,0.411,0.333,0.419,0.652,0.636,0.174,0
Tremont Waters,PG,22,BOS,1,0,20,4.8,16.8,0.286,2.4,12,0.2,2.4,4.8,0.5,4.8,4.8,1,0,4.8,4.8,7.2,2.4,4.8,4.8,4.8,16.8,87,99,10.8,0.444,0.714,0.286,0,10.2,5.1,20.6,2.4,9.4,20.2,21,0,0,0,0.02,-4.6,4,-0.6,0,0,3,6.6,9.6,19.9,3.4,23.3,6.3,6.3,12.5,0.2,BOS,1,0,20,4.8,16.8,0.286,2.4,12,0.2,2.4,4.8,0.5,4.8,4.8,1,0,4.8,4.8,7.2,2.4,4.8,4.8,4.8,16.8,87,99,10.8,0.444,0.714,0.286,0,10.2,5.1,20.6,2.4,9.4,20.2,21,0,0,0,0.02,-4.6,4,-0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Brown,SG,20,WAS,13,9,275,6,13.9,0.434,1.2,3.8,0.304,4.8,10,0.483,1.5,1.7,0.9,2.8,7.2,10,4.5,2.3,0.2,2.5,2.3,14.7,104,114,12.3,0.503,0.277,0.12,6.6,17.5,11.9,12,2.3,0.3,14.6,15.3,0.1,0.1,0.2,0.04,-1.3,-0.1,-1.4,0,"$3,219,480 ",-0.6,1.4,0.8,-0.8,0.5,-0.3,-0.7,1.4,0.7,0.5,WAS,52,10,730,6.3,15.2,0.415,1.4,4.5,0.319,4.9,10.7,0.455,2.1,3,0.681,2.3,7.1,9.4,5.2,1.4,0.3,1.9,3.6,16.1,105,115,11.1,0.487,0.295,0.201,5.1,16.6,10.8,14.9,1.4,0.6,10.5,16.5,0.2,0.4,0.6,0.039,-2.6,-1.2,-3.7,-0.3,51,0.75,2.27,0.94,0.51,1.08,1.04,1.14,1.49,1.08,0.551,0.2,0.429,0.328,0,43.75,13.39,12.5,29.91,0.45,12.67,9.88,14.69,68.09,66.07,27.68,6.25,0,0.338,0.516,0.857,59.5,27.27,13.22,22.32,17.41,21.43,30.8,3.57,4.02,0.45,0.3,0.359,0.271,0.652,0.5,0.333,0,51,0.75,2.27,0.94,0.51,1.08,1.04,1.14,1.49,1.08,0.551,0.2,0.429,0.328,0,43.75,13.39,12.5,29.91,0.45,12.67,9.88,14.69,68.09,66.07,27.68,6.25,0,0.338,0.516,0.857,59.5,27.27,13.22,22.32,17.41,21.43,30.8,3.57,4.02,0.45,0.3,0.359,0.271,0.652,0.5,0.333,0
