,Player,Age,W,L,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,PF,FP,DD2,TD3,+/-,DEF_RTG,DREB%,T_DREB%,STL,T_STL%,BLK,T_BLK%,OP_TOV,OP_2NDPTS,OP_PAINT,DEF_WS,USG%,T_FGM%,T_FGA%,T_3PM%,T_3PA%,T_FTM%,T_FTA%,T_OREB%,T_REB%,T_AST%,T_TOV%,T_BLKA%,T_PF%,T_PFD%,T_PTS%,FGA_2P%,FGA_3P%,2PT%,2PT_MR%,3PT%,FBPTS%,OFFTOV%,PAINTPTS%,AST_2FGM%,UAST_2FGM%,AST_3FGM%,UAST_3FGM%,FGM_AST%,FGM_UAST%,PTS_TOV,2ND_CH_PTS,FB_PTS,PAINT_PTS,OPP_PTS_TOV,OPP_2ND_PTS,OPP_FBPTS,OPP_PAINT_PTS,BLKA,PFD,Minutes,BSR Off.,BSR Def.,BSR Total,OOR Off.,OOR Def.,OOR Total,OVR Off.,OVR Def.,OVR total,WAR,salary,off_kmean
299,Joe Ingles,32.0,12.0,7.0,27.5,2.4,6.7,35.2,1.3,4.6,28.7,1.1,1.3,80.0,0.3,3.9,4.2,3.3,1.4,2.2,18.3,0.0,0.0,-1.4,3.9,19.0,0.8,19.2,0.1,3.9,10.4,8.8,6.8,28.3,0.113,13.4,11.3,14.2,20.5,26.2,10.1,9.3,5.6,16.5,28.7,14.6,4.8,17.1,10.7,12.1,32.0,68.0,29.6,3.0,55.6,14.1,23.0,26.7,40.0,60.0,72.0,28.0,57.8,42.2,1.6,0.1,1.0,1.9,10.4,8.8,6.8,28.3,0.2,1.3,496.0,-1.7,-1.8,-3.5,-6.5,0.6,-5.9,-2.7,-1.5,-4.1,-0.4,"$11,954,546",1
300,Abdel Nader,26.0,5.0,6.0,13.9,2.4,4.8,49.1,1.1,2.5,44.4,1.3,1.5,82.4,0.4,1.5,1.9,0.6,1.1,0.9,10.9,0.0,0.0,-1.5,1.5,15.0,0.3,14.3,0.3,15.0,4.9,3.9,2.4,12.4,0.087,20.1,23.0,19.7,42.9,29.3,26.9,24.6,17.4,15.4,11.1,24.0,6.3,15.6,22.6,25.5,49.1,50.9,35.9,2.6,46.2,15.4,10.3,33.3,50.0,50.0,91.7,8.3,69.2,30.8,0.7,0.6,1.1,2.4,4.9,3.9,2.4,12.4,0.1,1.3,131.0,-3.8,1.7,-2.1,-10.9,3.4,-7.5,-5.3,2.1,-3.2,-0.0,"$1,618,520",1
301,Edmond Sumner,23.0,0.0,3.0,22.2,3.0,6.0,50.0,0.0,1.0,0.0,1.0,1.7,60.0,0.3,0.7,1.0,2.0,0.3,3.0,16.9,0.0,0.0,-11.0,0.7,6.1,1.7,35.7,0.3,14.3,7.0,10.7,3.0,20.7,-0.037000000000000005,13.6,15.3,14.3,0.0,10.7,16.7,22.7,7.7,6.5,16.7,6.7,0.0,27.3,23.1,14.5,83.3,16.7,85.7,0.0,0.0,38.1,38.1,85.7,55.6,44.4,0.0,0.0,55.6,44.4,2.7,0.0,2.7,6.0,7.0,10.7,3.0,20.7,0.0,2.0,67.0,-0.9,2.9,2.0,-2.3,-13.7,-16.0,-1.2,-0.0,-1.2,0.1,"$2,000,000",1
306,Tyler Johnson,27.0,8.0,10.0,20.0,2.4,6.1,40.0,1.0,3.0,33.3,1.0,1.3,75.0,0.3,1.7,1.9,2.3,1.1,1.6,13.6,0.0,0.0,-4.4,1.7,12.0,0.3,11.5,0.3,19.4,7.4,5.9,5.9,20.6,0.054000000000000006,16.2,16.5,17.3,20.2,20.8,11.0,11.9,7.9,11.1,22.0,16.4,16.3,15.3,12.5,15.8,50.9,49.1,41.9,16.1,43.5,6.5,13.7,25.8,61.5,38.5,88.9,11.1,72.7,27.3,0.9,0.3,0.4,1.8,7.4,5.9,5.9,20.6,0.4,1.2,345.0,-3.1,-1.9,-5.0,-11.3,1.4,-9.9,-4.8,-1.4,-6.2,-0.6,"$19,245,370",1
309,Frank Ntilikina,21.0,4.0,14.0,27.1,2.6,6.7,38.3,0.8,2.6,32.6,0.7,0.9,76.5,0.4,1.8,2.3,3.6,1.1,2.8,19.9,0.0,0.0,-1.7,1.8,10.3,1.5,30.3,0.6,21.3,8.7,6.7,7.3,22.4,0.065,12.8,11.9,13.5,13.5,15.9,7.7,6.8,6.2,9.1,29.7,14.9,10.0,21.7,10.0,11.4,61.7,38.3,51.7,26.7,37.5,12.5,15.0,25.0,32.3,67.7,86.7,13.3,50.0,50.0,1.0,0.1,0.8,1.7,8.7,6.7,7.3,22.4,0.2,1.1,452.0,-1.7,-0.1,-1.8,3.4,-1.7,1.7,-0.8,-0.4,-1.2,0.4,"$4,855,800",1
310,Terence Davis,22.0,14.0,4.0,15.5,2.4,5.0,48.9,1.2,2.7,42.9,0.6,0.6,100.0,0.6,2.4,3.0,2.0,0.6,2.1,14.7,0.0,0.0,4.5,2.4,20.4,0.4,24.2,0.2,9.8,5.6,4.1,3.9,12.6,0.087,15.2,18.6,17.3,26.9,25.0,10.4,8.1,11.9,18.0,25.2,11.2,9.8,26.8,8.5,18.3,45.6,54.4,38.3,1.7,52.5,17.5,16.7,36.7,39.1,60.9,85.7,14.3,61.4,38.6,1.1,1.7,1.2,2.4,5.6,4.1,3.9,12.6,0.2,0.6,264.0,4.4,-0.4,4.0,4.9,3.4,8.2,4.7,0.2,4.9,1.0,"$898,310",1
311,Monte Morris,24.0,13.0,4.0,17.3,2.7,6.5,41.4,0.4,1.1,38.9,0.8,1.2,70.0,0.2,1.6,1.8,3.4,0.6,0.6,14.8,0.0,0.0,-1.8,1.6,12.3,0.4,15.0,0.2,7.5,6.7,4.4,4.8,17.4,0.07200000000000001,18.2,19.8,20.3,13.2,11.5,17.3,16.3,5.8,10.7,35.2,11.8,30.8,7.3,16.8,18.9,83.8,16.2,69.0,12.4,18.6,21.2,18.6,56.6,35.9,64.1,100.0,0.0,45.7,54.3,1.2,0.7,1.4,3.8,6.7,4.4,4.8,17.4,0.5,1.2,277.0,0.8,-2.2,-1.3,-7.5,-3.0,-10.5,-0.7,-2.4,-3.1,-0.1,"$1,588,231",1
313,Malik Beasley,23.0,10.0,3.0,15.6,2.4,6.0,39.7,1.4,2.9,47.4,0.4,0.4,100.0,0.3,1.2,1.5,1.2,1.2,1.3,11.2,0.0,0.0,-3.0,1.2,11.5,0.6,26.7,0.2,8.7,5.5,4.2,4.9,16.6,0.024,19.4,19.5,21.4,39.1,32.5,7.7,5.3,10.0,11.2,14.3,21.4,20.0,17.5,11.5,19.8,51.3,48.7,30.6,11.8,63.5,16.5,23.5,18.8,53.8,46.2,100.0,0.0,80.6,19.4,1.5,0.4,1.1,1.2,5.5,4.2,4.9,16.6,0.2,0.8,183.0,-3.4,0.3,-3.1,-2.8,-8.5,-11.2,-3.5,-1.4,-4.8,-0.2,"$2,731,714",1
314,Nickeil Alexander-Walker,21.0,6.0,10.0,14.4,2.3,7.0,32.1,1.3,3.8,34.4,0.6,0.9,71.4,0.1,2.1,2.3,2.3,1.3,1.6,12.6,0.0,0.0,0.4,2.1,21.7,0.3,15.6,0.1,9.5,5.6,5.0,4.4,15.8,0.03,24.6,17.8,25.7,26.3,31.3,13.2,12.7,3.9,17.3,29.3,29.0,40.9,20.5,18.2,18.4,45.5,54.5,29.1,1.9,61.2,4.9,17.5,27.2,20.0,80.0,81.0,19.0,55.6,44.4,1.1,0.4,0.3,1.8,5.6,5.0,4.4,15.8,0.6,1.3,230.0,-3.6,-1.5,-5.1,3.6,-0.3,3.3,-2.4,-1.3,-3.8,-0.1,"$2,964,840",1
315,Treveon Graham,26.0,10.0,7.0,24.5,2.4,7.1,34.2,0.6,3.2,20.0,0.8,1.1,77.8,1.1,2.8,3.8,1.3,0.6,2.5,14.6,0.0,0.0,-3.9,2.8,15.4,0.7,16.9,0.1,3.8,8.2,6.8,6.9,26.0,0.047,13.4,12.0,15.3,10.7,16.9,8.3,8.3,20.7,16.5,11.1,8.7,25.5,22.8,13.4,11.2,54.2,45.8,56.1,3.7,30.8,15.9,20.6,52.3,60.0,40.0,90.9,9.1,68.3,31.7,1.3,0.9,1.0,3.3,8.2,6.8,6.9,26.0,0.7,1.6,417.0,-3.4,0.9,-2.5,-5.6,-6.6,-12.2,-4.0,-0.5,-4.4,-0.4,"$1,678,854",1
317,Kris Dunn,25.0,6.0,14.0,20.5,2.7,6.4,42.2,0.4,2.0,17.5,0.5,0.7,69.2,0.5,2.6,3.1,3.1,1.0,3.3,20.2,0.0,0.0,-3.3,2.6,18.6,2.0,40.2,0.3,16.2,6.5,4.7,5.5,19.1,0.08,15.0,16.9,16.2,7.4,12.8,6.6,6.8,9.3,16.2,30.3,16.8,12.3,32.0,7.4,14.3,68.8,31.3,75.8,3.2,16.9,33.9,37.1,72.6,51.1,48.9,85.7,14.3,55.6,44.4,2.3,0.8,2.1,4.5,6.5,4.7,5.5,19.1,0.4,0.7,381.0,-1.1,3.2,2.1,-5.6,2.5,-3.1,-1.9,3.2,1.3,0.8,"$5,348,007",1
318,Trey Burke,27.0,6.0,1.0,17.5,2.3,6.4,35.6,0.7,1.9,38.5,0.9,1.1,75.0,0.6,1.0,1.6,3.3,0.6,0.7,14.1,0.0,0.0,1.9,1.0,8.4,0.4,15.8,0.1,7.7,5.3,3.9,4.4,13.1,0.08,18.1,15.7,20.3,18.5,19.1,16.2,15.1,16.0,10.2,33.8,11.1,35.7,10.0,19.2,16.0,71.1,28.9,51.2,14.0,34.9,0.0,11.6,37.2,36.4,63.6,100.0,0.0,56.3,43.8,0.7,1.0,0.0,2.3,5.3,3.9,4.4,13.1,0.7,1.4,105.0,2.0,-2.9,-0.9,1.2,-1.7,-0.5,1.9,-2.9,-1.0,0.1,"$2,028,594",1
319,Justin Jackson,24.0,12.0,5.0,13.0,2.2,4.6,48.7,1.1,2.4,45.0,0.5,0.6,81.8,0.4,2.1,2.5,0.4,0.2,1.1,10.3,0.0,0.0,2.3,2.1,19.8,0.2,9.7,0.1,11.8,4.4,3.2,4.1,14.9,0.039,15.8,18.5,17.8,27.3,22.5,11.0,10.9,14.9,18.8,5.6,7.8,17.6,19.2,9.3,18.5,48.7,51.3,38.8,1.9,52.4,16.5,10.7,36.9,85.0,15.0,100.0,0.0,92.1,7.9,0.6,0.5,1.0,2.2,4.4,3.2,4.1,14.9,0.2,0.6,209.0,0.8,-4.5,-3.6,3.5,-1.8,1.8,1.3,-4.2,-2.9,-0.0,"$3,280,920",1
320,Meyers Leonard,27.0,13.0,5.0,18.9,2.5,4.2,60.0,0.8,1.6,51.7,0.2,0.4,50.0,0.3,3.9,4.2,0.8,0.9,2.2,13.8,0.0,0.0,1.9,3.9,29.1,0.3,8.2,0.4,22.9,8.4,4.8,5.8,17.0,0.086,12.1,15.8,13.1,19.7,14.4,3.8,5.5,10.0,25.9,7.8,13.4,15.2,27.4,12.1,14.5,61.3,38.7,55.0,1.8,41.3,1.8,11.9,53.2,86.7,13.3,93.3,6.7,88.9,11.1,0.7,0.2,0.1,3.2,8.4,4.8,5.8,17.0,0.3,1.0,324.0,-2.3,-2.2,-4.6,1.5,2.6,4.2,-1.8,-1.5,-3.3,-0.1,"$11,286,515",1
321,Dragan Bender,22.0,2.0,0.0,7.9,2.5,3.5,71.4,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,2.5,9.1,0.0,0.0,6.5,0.5,8.3,0.0,0.0,0.5,50.0,2.0,7.0,1.0,7.0,0.032,21.6,27.8,21.2,20.0,20.0,0.0,0.0,0.0,7.7,12.5,50.0,0.0,62.5,0.0,25.0,42.9,57.1,50.0,0.0,50.0,0.0,25.0,50.0,100.0,0.0,100.0,0.0,100.0,0.0,1.5,0.0,0.0,3.0,2.0,7.0,1.0,7.0,0.0,0.0,2.0,-11.8,17.1,5.4,11.3,-16.5,-5.2,-8.2,11.7,3.5,0.0,"$1,678,854",1
322,Jacob Evans,22.0,1.0,2.0,14.4,1.7,4.0,41.7,1.3,2.7,50.0,1.3,1.3,100.0,0.3,1.3,1.7,0.7,0.3,0.7,8.7,0.0,0.0,-4.0,1.3,17.4,0.0,0.0,0.0,0.0,3.7,1.7,6.3,17.3,-0.044000000000000004,12.8,16.1,14.0,36.4,21.6,11.4,10.8,6.7,13.2,10.0,9.1,20.0,13.3,16.0,16.7,33.3,66.7,11.1,0.0,66.7,11.1,22.2,11.1,100.0,0.0,75.0,25.0,80.0,20.0,1.3,1.0,0.7,0.7,3.7,1.7,6.3,17.3,0.3,1.3,43.0,2.6,-5.9,-3.2,-1.9,-11.2,-13.1,2.0,-7.1,-5.2,-0.1,"$1,925,880",1
323,Royce O'Neale,26.0,12.0,7.0,29.2,2.1,4.3,49.4,1.2,2.5,47.9,0.5,0.6,83.3,0.1,4.5,4.6,2.6,0.9,2.9,17.6,1.0,0.0,3.5,4.5,19.1,0.7,20.0,0.3,13.3,10.2,8.4,7.5,26.0,0.133,8.0,9.2,8.4,15.5,12.5,4.1,4.0,2.2,16.2,19.6,9.8,5.7,22.8,5.3,9.0,40.7,59.3,30.1,1.8,61.1,23.0,17.7,28.3,82.4,17.6,100.0,0.0,92.5,7.5,1.1,0.5,1.4,1.7,10.2,8.4,7.5,26.0,0.2,0.8,521.0,-0.2,2.0,1.8,0.5,2.1,2.6,-0.1,2.0,2.0,1.2,"$1,618,520",1
324,Mikal Bridges,23.0,8.0,10.0,19.8,2.1,4.7,45.2,0.3,1.6,21.4,1.3,1.6,82.8,0.8,2.7,3.4,1.0,0.6,1.6,16.0,0.0,0.0,0.9,2.7,19.3,1.4,37.3,0.3,16.7,5.9,4.8,4.5,18.3,0.07200000000000001,12.5,12.9,13.1,6.7,11.1,15.2,14.6,23.3,20.1,9.3,10.1,13.2,17.9,17.0,12.7,66.7,33.3,60.4,0.0,17.0,16.0,31.1,60.4,62.5,37.5,100.0,0.0,68.4,31.6,1.8,0.9,0.9,3.6,5.9,4.8,4.5,18.3,0.3,1.7,340.0,0.0,3.1,3.1,-1.0,3.8,2.9,-0.2,3.4,3.2,1.0,"$4,161,000",1
325,Tyus Jones,23.0,5.0,13.0,19.3,2.4,6.4,37.4,0.3,1.6,17.9,0.8,1.2,71.4,0.0,1.3,1.3,4.6,1.3,0.9,15.4,0.0,0.0,-5.2,1.3,9.4,0.8,30.6,0.0,0.0,9.6,5.6,7.7,20.9,0.02,17.0,14.1,17.0,6.8,12.0,16.0,16.5,0.0,7.1,39.0,20.3,16.3,9.7,14.3,13.6,75.7,24.3,71.7,11.3,14.2,24.5,14.2,60.4,34.2,65.8,80.0,20.0,39.5,60.5,0.8,0.3,1.4,3.6,9.6,5.6,7.7,20.9,0.4,0.9,330.0,-1.8,-3.6,-5.4,-2.6,-4.0,-6.6,-2.0,-3.8,-5.8,-0.5,"$8,408,000",1
326,Grayson Allen,24.0,1.0,7.0,15.9,1.9,6.6,28.3,0.8,3.3,23.1,1.4,1.6,84.6,0.3,2.3,2.5,1.8,1.3,1.6,11.0,0.0,0.0,-6.0,2.3,17.8,0.3,14.3,0.0,0.0,8.8,5.3,6.3,19.0,0.075,20.6,16.3,22.6,28.6,32.9,22.4,18.6,6.3,15.0,23.0,18.5,21.1,21.7,18.8,18.5,50.9,49.1,38.3,8.5,38.3,14.9,8.5,29.8,66.7,33.3,100.0,0.0,80.0,20.0,0.5,0.4,0.9,1.8,8.8,5.3,6.3,19.0,0.5,1.6,115.0,-2.5,1.8,-0.7,-12.5,3.6,-9.0,-4.4,2.3,-2.1,0.0,"$2,429,400",1
327,Marc Gasol,34.0,14.0,4.0,28.6,1.9,6.1,30.9,1.1,3.2,35.1,0.9,1.2,81.0,0.7,5.9,6.6,3.3,1.3,3.2,21.8,2.0,0.0,6.5,5.9,26.9,0.5,10.6,0.9,37.0,10.5,7.3,6.4,23.4,0.14300000000000002,12.0,7.9,12.0,12.1,14.5,9.9,9.9,16.5,25.2,21.5,14.8,7.0,27.3,17.4,8.8,48.2,51.8,26.7,0.0,57.1,5.7,17.1,26.7,78.6,21.4,100.0,0.0,91.2,8.8,1.0,0.3,0.3,1.6,10.5,7.3,6.4,23.4,0.3,2.1,483.0,-3.4,2.2,-1.2,3.0,1.6,4.6,-2.4,2.1,-0.2,0.6,"$25,595,700",1
328,Sterling Brown,24.0,13.0,2.0,17.0,2.1,4.9,41.9,1.0,2.7,37.5,0.7,0.9,76.9,0.7,4.3,5.0,1.5,1.0,1.4,15.0,0.0,0.0,7.0,4.3,28.3,0.5,19.0,0.1,6.7,6.0,3.7,3.5,12.0,0.127,15.0,13.8,15.9,19.5,20.4,10.1,9.6,18.6,26.3,16.5,16.9,24.0,20.6,10.6,13.9,45.9,54.1,36.8,2.3,51.7,16.1,19.5,34.5,31.3,68.8,86.7,13.3,58.1,41.9,1.1,1.5,0.9,2.0,6.0,3.7,3.5,12.0,0.4,0.7,255.0,0.5,1.7,2.2,2.1,6.8,8.9,0.8,2.7,3.4,0.8,"$1,618,520",1
329,Mike Scott,31.0,14.0,6.0,19.2,2.1,5.1,41.2,1.1,3.3,32.3,0.5,0.6,90.9,0.8,2.7,3.4,0.7,0.5,1.6,11.5,0.0,0.0,2.1,2.7,18.9,0.3,7.2,0.1,4.4,6.3,4.2,5.5,18.9,0.099,12.3,13.2,14.8,22.8,25.6,6.9,5.6,18.8,18.8,6.9,7.0,3.6,18.0,4.9,13.2,36.3,63.7,36.5,7.0,54.8,13.9,8.7,29.6,66.7,33.3,100.0,0.0,83.3,16.7,0.5,0.7,0.8,1.7,6.3,4.2,5.5,18.9,0.1,0.4,341.0,0.1,-2.3,-2.2,-1.2,0.9,-0.2,-0.2,-1.8,-2.0,0.1,"$4,767,000",1
330,Quinn Cook,26.0,14.0,2.0,14.9,2.4,5.5,44.3,0.8,2.0,37.5,0.1,0.2,66.7,0.3,1.1,1.4,1.8,0.9,0.6,10.5,0.0,0.0,3.9,1.1,9.6,0.4,15.8,0.1,2.6,5.1,3.9,5.6,13.4,0.079,17.7,18.8,20.3,25.0,23.9,2.1,2.4,7.4,9.1,23.0,18.9,22.2,10.8,6.6,16.4,63.6,36.4,58.7,15.2,39.1,16.3,17.4,43.5,33.3,66.7,91.7,8.3,51.3,48.7,1.0,0.6,0.9,2.5,5.1,3.9,5.6,13.4,0.3,0.4,216.0,-0.5,-0.8,-1.3,2.9,1.7,4.6,0.1,-0.5,-0.4,0.3,"$3,000,000",1
331,Terrance Ferguson,21.0,7.0,10.0,25.6,2.1,4.7,43.8,1.2,3.2,37.0,0.4,0.5,77.8,0.6,1.2,1.8,1.0,0.6,3.1,11.4,0.0,0.0,-4.8,1.2,6.6,0.5,13.4,0.4,15.8,9.5,6.7,8.5,26.0,0.037000000000000005,9.6,10.2,10.7,21.1,20.6,4.3,4.5,15.9,8.4,8.6,8.3,5.0,28.4,6.3,10.3,32.5,67.5,30.9,10.3,61.9,8.2,9.3,20.6,93.3,6.7,100.0,0.0,97.1,2.9,0.5,0.4,0.5,1.2,9.5,6.7,8.5,26.0,0.1,0.7,412.0,-2.0,0.8,-1.2,-1.4,-5.7,-7.1,-2.0,-0.3,-2.4,0.1,"$2,475,840",1
332,Kyle Korver,38.0,13.0,3.0,14.8,1.9,5.0,37.5,1.6,4.1,38.5,0.4,0.5,75.0,0.4,1.2,1.6,0.4,0.8,0.8,9.4,0.0,0.0,0.3,1.2,9.8,0.4,20.0,0.3,12.9,6.3,3.9,5.4,14.5,0.054000000000000006,15.4,14.5,17.5,32.5,28.1,6.7,6.0,11.1,10.1,4.8,15.5,15.8,11.8,9.9,15.7,18.8,81.3,11.0,6.6,82.4,6.6,5.5,4.4,60.0,40.0,100.0,0.0,93.3,6.7,0.3,0.6,0.4,0.3,6.3,3.9,5.4,14.5,0.2,0.8,217.0,-1.4,-0.4,-1.8,-5.4,-3.0,-8.4,-2.3,-1.0,-3.2,-0.1,"$3,440,000",1
333,Kyle Korver,38.0,13.0,3.0,14.8,1.9,5.0,37.5,1.6,4.1,38.5,0.4,0.5,75.0,0.4,1.2,1.6,0.4,0.8,0.8,9.4,0.0,0.0,0.3,1.2,9.8,0.4,20.0,0.3,12.9,6.3,3.9,5.4,14.5,0.054000000000000006,15.4,14.5,17.5,32.5,28.1,6.7,6.0,11.1,10.1,4.8,15.5,15.8,11.8,9.9,15.7,18.8,81.3,11.0,6.6,82.4,6.6,5.5,4.4,60.0,40.0,100.0,0.0,93.3,6.7,0.3,0.6,0.4,0.3,6.3,3.9,5.4,14.5,0.2,0.8,217.0,-1.4,-0.4,-1.8,-5.4,-3.0,-8.4,-2.3,-1.0,-3.2,-0.1,"$2,564,753",1
334,Pat Connaughton,26.0,16.0,2.0,18.0,2.2,4.6,47.6,0.8,2.7,31.3,0.5,0.6,90.0,0.5,3.4,3.9,1.7,0.5,1.0,15.0,0.0,0.0,0.4,3.4,23.3,0.3,12.5,0.6,25.0,5.9,4.1,4.7,15.6,0.047,11.6,13.6,13.3,15.2,16.6,8.0,6.0,9.8,19.8,17.6,8.7,12.0,13.4,7.7,13.0,41.5,58.5,47.1,0.0,44.1,15.7,20.6,47.1,79.2,20.8,93.3,6.7,84.6,15.4,1.2,1.2,0.9,2.7,5.9,4.1,4.7,15.6,0.2,0.6,280.0,0.4,-1.4,-1.0,-1.5,-6.8,-8.3,0.0,-2.5,-2.5,0.0,"$1,723,050",1
335,Maurice Harkless,26.0,14.0,6.0,22.0,2.3,4.6,50.0,0.5,1.4,37.0,0.6,1.0,55.0,0.9,2.2,3.1,1.2,1.0,3.1,15.7,0.0,0.0,0.1,2.2,12.5,1.1,31.9,0.8,27.1,9.3,5.6,6.7,21.0,0.092,11.1,12.5,11.7,11.1,10.3,5.8,7.9,18.8,13.9,10.6,11.5,9.1,27.2,7.7,11.1,70.7,29.3,63.7,1.8,26.5,26.5,11.5,61.9,61.1,38.9,100.0,0.0,69.6,30.4,0.7,0.7,1.5,3.5,9.3,5.6,6.7,21.0,0.2,0.9,417.0,-3.2,-0.1,-3.3,-2.7,-0.1,-2.8,-3.3,-0.2,-3.5,-0.2,"$11,511,234",1
336,Gorgui Dieng,29.0,8.0,6.0,12.7,2.1,4.6,46.9,0.5,1.5,33.3,0.9,1.1,75.0,0.9,3.4,4.4,1.4,0.6,1.3,17.7,0.0,0.0,-1.1,3.4,35.3,0.7,33.3,1.1,42.9,4.8,4.4,3.3,11.9,0.057,18.0,20.7,18.9,17.9,16.7,24.5,22.5,30.2,34.1,21.8,15.1,0.0,21.7,30.7,20.9,67.2,32.8,58.2,17.7,26.6,2.5,15.2,40.5,73.9,26.1,100.0,0.0,80.0,20.0,0.9,0.4,0.1,2.3,4.8,4.4,3.3,11.9,0.0,1.6,177.0,-0.9,10.6,9.7,-4.2,4.2,-0.0,-1.6,10.0,8.4,1.0,"$16,229,213",1
337,Kenrich Williams,24.0,6.0,13.0,24.7,2.1,4.8,42.9,1.1,3.0,35.1,0.4,1.0,42.1,1.7,4.2,5.9,1.8,0.8,2.7,19.7,0.0,0.0,2.0,4.2,24.2,0.9,22.5,0.7,28.6,9.5,7.4,7.8,25.7,0.064,9.7,9.4,10.1,12.7,14.4,4.9,8.3,26.2,24.8,13.3,9.9,8.1,23.5,11.0,9.2,37.4,62.6,35.8,1.9,56.6,20.8,20.8,34.0,63.2,36.8,95.0,5.0,79.5,20.5,1.2,0.6,1.2,1.9,9.5,7.4,7.8,25.7,0.2,1.2,463.0,0.2,2.7,2.9,4.5,5.7,10.2,1.0,3.4,4.4,1.7,"$1,416,852",1
338,JaKarr Sampson,26.0,6.0,3.0,18.5,2.6,4.6,56.1,0.2,1.1,20.0,0.2,0.8,28.6,0.8,1.9,2.7,0.4,0.7,2.6,12.4,0.0,0.0,1.3,1.9,13.9,0.6,20.8,0.7,30.0,6.7,3.6,5.8,17.3,0.07400000000000001,13.0,14.7,13.5,8.3,13.0,5.4,14.9,23.3,15.8,4.2,11.3,7.7,35.4,13.1,13.4,75.6,24.4,84.0,12.0,12.0,16.0,28.0,72.0,90.5,9.5,100.0,0.0,91.3,8.7,1.6,0.0,0.9,4.0,6.7,3.6,5.8,17.3,0.1,0.9,166.0,-3.9,1.9,-2.0,-0.8,0.1,-0.7,-3.5,1.6,-1.9,0.1,"$1,737,145",1
340,Brandon Knight,27.0,0.0,6.0,12.7,1.8,5.3,34.4,1.5,4.3,34.6,0.3,0.7,50.0,0.2,1.0,1.2,2.0,1.0,1.3,9.9,0.0,0.0,-5.2,1.0,12.8,0.3,25.0,0.0,0.0,3.8,1.3,2.0,15.7,-0.044000000000000004,22.0,18.6,22.2,34.6,37.7,6.7,11.8,6.7,11.3,38.7,31.6,14.3,22.9,21.1,19.0,18.8,81.3,12.1,0.0,81.8,0.0,0.0,12.1,50.0,50.0,44.4,55.6,45.5,54.5,0.0,0.5,0.0,0.7,3.8,1.3,2.0,15.7,0.3,1.3,76.0,-3.1,-3.9,-6.9,2.4,-11.2,-8.7,-2.1,-5.4,-7.5,-0.2,"$15,643,750",1
341,Cory Joseph,28.0,8.0,10.0,24.6,2.2,6.1,36.7,0.3,1.4,23.1,0.7,0.7,100.0,0.6,2.1,2.7,3.8,1.3,2.1,17.1,0.0,0.0,-2.5,2.1,12.6,0.8,21.9,0.6,20.4,7.8,6.5,5.1,24.4,0.05,13.5,11.9,14.2,5.2,8.3,8.3,6.6,12.2,12.5,33.8,16.7,5.3,18.7,13.3,10.5,76.1,23.9,68.7,26.3,18.2,5.1,18.2,42.4,8.8,91.2,100.0,0.0,22.5,77.5,1.0,0.3,0.3,2.3,7.8,6.5,5.1,24.4,0.1,1.3,403.0,-2.8,-0.3,-3.1,-3.1,-3.8,-6.9,-3.0,-0.9,-4.0,-0.2,"$12,000,000",1
342,Dewayne Dedmon,30.0,8.0,10.0,15.1,2.2,5.3,41.1,0.6,2.4,22.7,0.6,0.7,84.6,1.3,2.7,4.1,0.4,1.4,2.6,12.3,0.0,0.0,-1.8,2.7,28.0,0.4,17.4,0.4,34.8,5.2,3.7,3.2,12.8,0.054000000000000006,19.7,18.3,19.2,16.7,22.9,16.2,14.9,41.4,31.3,7.1,27.7,13.8,34.6,20.6,17.9,53.7,46.3,58.6,4.0,30.3,11.1,17.2,54.5,75.9,24.1,100.0,0.0,82.1,17.9,0.9,1.1,0.6,3.0,5.2,3.7,3.2,12.8,0.2,1.2,260.0,-4.9,2.6,-2.2,-2.5,4.5,2.0,-4.7,3.1,-1.5,0.2,"$13,333,334",1
343,Marko Guduric,24.0,5.0,13.0,15.8,2.1,5.3,38.5,0.8,2.5,31.1,0.5,0.5,100.0,0.6,1.5,2.1,1.5,1.1,0.9,10.7,0.0,0.0,-2.6,1.5,13.0,0.3,13.6,0.2,13.8,8.0,5.1,5.3,15.9,0.03,16.8,14.9,17.7,24.6,24.9,9.0,7.1,16.9,13.9,16.4,21.7,28.6,15.2,15.2,14.9,53.1,46.9,47.4,8.2,43.3,23.7,18.6,39.2,60.9,39.1,100.0,0.0,75.7,24.3,1.0,0.9,1.3,2.1,8.0,5.1,5.3,15.9,0.6,0.9,272.0,-2.6,-2.5,-5.0,-2.6,-1.6,-4.2,-2.7,-2.4,-5.0,-0.3,"$2,625,000",1
